operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
624		-			3800703	3827446	MSMEG_3740				3805612	3804869		1	N	
624		-			3800703	3827446	MSMEG_3741				3806444	3805614		1	N	
624		-			3800703	3827446	MSMEG_3742				3807355	3806453		1	N	
624		-			3800703	3827446	MSMEG_3743				3808185	3807352		1	N	
624		-			3800703	3827446	MSMEG_3744				3809302	3808346		1	N	
624		-			3800703	3827446	MSMEG_3745				3809919	3809299		1	N	
624		-			3800703	3827446	MSMEG_3746				3811684	3809912		1	N	
624		-			3800703	3827446	MSMEG_3750				3816781	3815858		1	N	
624		-			3800703	3827446	MSMEG_3751				3817587	3816778		1	N	
624		-			3800703	3827446	MSMEG_3753				3818842	3817814		1	N	
624		-			3800703	3827446	MSMEG_3754				3819833	3818844		1	N	
624		-			3800703	3827446	MSMEG_3758				3826804	3825494		1	Y	
624		-			3800703	3827446	MSMEG_3759				3827446	3826823		1	Y (1 nt leader)	
625		+			3827521	3830556	MSMEG_3760				3827521	3827730		1	N	
625		+			3827521	3830556	MSMEG_3761				3827733	3828299		1	N	
625		+			3827521	3830556	MSMEG_3762				3828376	3829140		1	N	
625		+			3827521	3830556	MSMEG_3763				3829137	3829907		1	N	
625		+			3827521	3830556	MSMEG_3765				3829921	3830556		1	N	
626		-			3830530	3834354	MSMEG_3764				3830739	3830530		1	Y	
626		-			3830530	3834354	MSMEG_3766				3831285	3830749		1	N	
626		-			3830530	3834354	MSMEG_3767				3834354	3831361		1	N	
627		-			3836484	3850331	MSMEG_3769				3837893	3836484		1	N	
627		-			3836484	3850331	MSMEG_3770				3839185	3837986		1	N	
627		-			3836484	3850331	MSMEG_3771				3839687	3839211		1	N	
627		-			3836484	3850331	MSMEG_3772				3840615	3839692		1	N	
627		-			3836484	3850331	MSMEG_3773				3841784	3840612		1	N	
627		-			3836484	3850331	MSMEG_3774				3842662	3841781		1	N	
627		-			3836484	3850331	MSMEG_3775				3843855	3842659		1	N	
627		-			3836484	3850331	MSMEG_3776				3844895	3843864		1	Y	
627		-			3836484	3850331	MSMEG_3777				3847685	3845187		1	N	
627		-			3836484	3850331	MSMEG_3778				3848755	3847685		1	Y	
627		-			3836484	3850331	MSMEG_3780				3850331	3849549		1	N	
628		+			3850705	3853026	MSMEG_3781				3850705	3851742		1	N	
628		+			3850705	3853026	MSMEG_3783				3851794	3853026		1	Y	
629		-			3853023	3855205	MSMEG_3782				3853430	3853023		1	N	
629		-			3853023	3855205	MSMEG_3784				3854205	3853450		1	N	
629		-			3853023	3855205	MSMEG_3785				3855205	3854210		1	N	
630		+			3855341	3860263	MSMEG_3786				3855341	3856615		1	N	
630		+			3855341	3860263	MSMEG_3787				3856615	3858216		1	N	
630		+			3855341	3860263	MSMEG_3788				3858213	3858842		1	N	
630		+			3855341	3860263	MSMEG_3789				3858872	3860263		1	N	
631		-			3860269	3862350	MSMEG_3790				3861027	3860269		1	N	
631		-			3860269	3862350	MSMEG_3791				3861440	3861051		1	N	
631		-			3860269	3862350	MSMEG_3792				3861676	3861482		1	N	
631		-			3860269	3862350	MSMEG_3793				3862350	3861730		1	N	
632		+			3862580	3867739	MSMEG_3795				3862580	3862939		1	N	
632		+			3862580	3867739	MSMEG_3796				3863058	3866327		1	N	
632		+			3862580	3867739	MSMEG_3797				3866375	3867739		1	N	
633		-			3867751	3874113	MSMEG_3798				3868779	3867751		1	N	
633		-			3867751	3874113	MSMEG_3799				3870062	3868776		1	N	
633		-			3867751	3874113	MSMEG_3801				3871853	3870666		1	N	
633		-			3867751	3874113	MSMEG_3802				3873571	3871850		1	Y	
633		-			3867751	3874113	MSMEG_3803				3874113	3873637		1	N	
635		+			3874246	3875688	MSMEG_3804				3874246	3874500		1	Y	
635		+			3874246	3875688	MSMEG_3806				3874504	3875688		1	N	
636		-			3877922	3887570	MSMEG_3808				3880816	3877922		1	N	
636		-			3877922	3887570	MSMEG_3811				3882088	3881645		1	N	
636		-			3877922	3887570	MSMEG_3812				3883237	3882386		1	Y	
636		-			3877922	3887570	MSMEG_3815				3885315	3883930		1	N	
636		-			3877922	3887570	MSMEG_3816				3887519	3885360		1	Y	
638		+			3887653	3888686	MSMEG_3817				3887653	3888093		1	N	
638		+			3887653	3888686	MSMEG_3819				3888141	3888686		1	N	
639		+			3889800	3902119	MSMEG_3821				3889800	3891341		1	N	
639		+			3889800	3902119	MSMEG_3823				3892337	3893056		1	N	
639		+			3889800	3902119	MSMEG_3824				3893053	3894336		1	N	
639		+			3889800	3902119	MSMEG_3825				3894333	3895127		1	N	
639		+			3889800	3902119	MSMEG_3826				3895124	3896194		1	N	
639		+			3889800	3902119	MSMEG_3827				3896187	3897479		1	N	
639		+			3889800	3902119	MSMEG_3828				3897476	3898855		1	N	
639		+			3889800	3902119	MSMEG_3829				3898899	3899843		1	N	
639		+			3889800	3902119	MSMEG_3830				3899840	3900568		1	N	
639		+			3889800	3902119	MSMEG_3832				3900662	3902119		1	N	
641		-			3903380	3906219	MSMEG_3833				3904819	3903380		1	N	
641		-			3903380	3906219	MSMEG_3834				3905606	3905025		1	N	
641		-			3903380	3906219	MSMEG_3836				3906219	3905761		1	N	
642		-			3908769	3912411	MSMEG_3839				3911495	3908769		1	Y	
642		-			3908769	3912411	MSMEG_3840				3912411	3911506		1	N	
643		+			3913627	3916366	MSMEG_3842				3913627	3914298		1	N	
643		+			3913627	3916366	MSMEG_3843				3914357	3914806		1	Y	
643		+			3913627	3916366	MSMEG_3844				3914803	3916005		1	N	
643		+			3913627	3916366	MSMEG_3845				3916139	3916366		1	Y	
644		-			3918460	3921959	MSMEG_3847				3920418	3918460		1	N	
644		-			3918460	3921959	MSMEG_3848				3921959	3920451		1	Y	
645		-			3922735	3938574	MSMEG_3850				3923841	3922735		1	N	
645		-			3922735	3938574	MSMEG_3852				3924875	3923853		1	N	
645		-			3922735	3938574	MSMEG_3853				3925657	3924920		1	N	
645		-			3922735	3938574	MSMEG_3854				3926445	3925654		1	N	
645		-			3922735	3938574	MSMEG_3855				3927340	3926606		1	N	
645		-			3922735	3938574	MSMEG_3856				3928698	3927427		1	N	
645		-			3922735	3938574	MSMEG_3857				3929126	3928773		1	N	
645		-			3922735	3938574	MSMEG_3859				3930475	3929678		1	N	
645		-			3922735	3938574	MSMEG_3860				3932332	3930485		1	N	
645		-			3922735	3938574	MSMEG_3861				3933917	3932325		1	N	
645		-			3922735	3938574	MSMEG_3862				3934450	3933944		1	Y	
645		-			3922735	3938574	MSMEG_3863				3934897	3934505		1	Y	
645		-			3922735	3938574	MSMEG_3864				3938574	3934939		1	Y	
647		-			3941567	3942978	MSMEG_3868				3942052	3941567		1	N	
647		-			3941567	3942978	MSMEG_3869				3942978	3942049		1	N	
648		+			3943094	3949062	MSMEG_3870				3943094	3943993		1	N	
648		+			3943094	3949062	MSMEG_3871				3944015	3945133		1	N	
648		+			3943094	3949062	MSMEG_3872				3945143	3945769		1	Y	
648		+			3943094	3949062	MSMEG_3873				3945766	3947277		1	N	
648		+			3943094	3949062	MSMEG_3874				3947354	3947998		1	N	
648		+			3943094	3949062	MSMEG_3876				3947995	3949062		1	N	
649		-			3949043	3954101	MSMEG_3875				3949798	3949043		1	N	
649		-			3949043	3954101	MSMEG_3877				3950550	3949795		1	N	
649		-			3949043	3954101	MSMEG_3878				3951731	3950547		1	N	
649		-			3949043	3954101	MSMEG_3879				3952518	3951760		1	Y	
649		-			3949043	3954101	MSMEG_3881				3954101	3952974		1	Y	
650		-			3956438	3961469	MSMEG_3885				3959176	3956438		1	N	
650		-			3956438	3961469	MSMEG_3886				3960119	3959166		1	N	
650		-			3956438	3961469	MSMEG_3887				3960441	3960196		1	N	
650		-			3956438	3961469	MSMEG_3888				3961469	3960513		1	N	
651		-			3966564	3973267	MSMEG_3894				3967304	3966564		1	N	
651		-			3966564	3973267	MSMEG_3895				3968143	3967301		1	N	
651		-			3966564	3973267	MSMEG_3896				3968403	3968209		1	N	
651		-			3966564	3973267	MSMEG_3897				3970007	3968511		1	N	
651		-			3966564	3973267	MSMEG_3898				3970934	3970017		1	N	
651		-			3966564	3973267	MSMEG_3899				3971356	3970964		1	N	
651		-			3966564	3973267	MSMEG_3900				3972654	3971368		1	N	
651		-			3966564	3973267	MSMEG_3901				3973267	3972734		1	N	
652		+			3976222	3980706	MSMEG_3903				3976222	3976725		1	N	
652		+			3976222	3980706	MSMEG_3904				3976734	3977297		1	N	
652		+			3976222	3980706	MSMEG_3905				3977303	3977596		1	N	
652		+			3976222	3980706	MSMEG_3907				3978534	3979409		1	N	
652		+			3976222	3980706	MSMEG_3908				3979406	3980203		1	N	
652		+			3976222	3980706	MSMEG_3910				3980200	3980706		1	N	
654		-			3996059	4000485	MSMEG_3927				3996526	3996059		1	N	
654		-			3996059	4000485	MSMEG_3928				3997815	3996523		1	N	
654		-			3996059	4000485	MSMEG_3929				3998570	3997812		1	N	
654		-			3996059	4000485	MSMEG_3930				3999386	3998571		1	N	
654		-			3996059	4000485	MSMEG_3931				4000485	3999400		1	N	
655		-			4003514	4006746	MSMEG_3933				4004869	4003514		1	N	
655		-			4003514	4006746	MSMEG_3936				4006746	4005847		1	N	
656		+			4007445	4009293	MSMEG_3939				4007445	4008236		1	N	
656		+			4007445	4009293	MSMEG_3940				4008412	4009293		1	N	
657		-			4009310	4012672	MSMEG_3941				4010953	4009310		1	N	
657		-			4009310	4012672	MSMEG_3942				4012672	4011176		1	N	
658		+			4012832	4014441	MSMEG_3943				4012832	4013794		1	N	
658		+			4012832	4014441	MSMEG_3944				4013788	4014441		1	N	
659		+			4019051	4020961	MSMEG_3950				4019051	4019935		1	N	
659		+			4019051	4020961	MSMEG_3952				4020005	4020961		1	N	
660		-			4020929	4022955	MSMEG_3951				4021870	4020929		1	N	
660		-			4020929	4022955	MSMEG_3953				4022955	4021891		1	N	
661		-			4049735	4052046	MSMEG_3981				4050916	4049735		1	N	
661		-			4049735	4052046	MSMEG_3982				4052046	4050913		1	N	
662		+			4055023	4058032	MSMEG_3985				4055023	4056354		1	N	
662		+			4055023	4058032	MSMEG_3986				4056401	4058032		1	N	
663		+			4060590	4063096	MSMEG_3989				4060590	4061819		1	N	
663		+			4060590	4063096	MSMEG_3990				4061819	4063096		1	N	
664		-			4063918	4069888	MSMEG_3992				4065294	4063918		1	N	
664		-			4063918	4069888	MSMEG_3993				4066229	4065447		1	N	
664		-			4063918	4069888	MSMEG_3994				4067007	4066219		1	N	
664		-			4063918	4069888	MSMEG_3995				4068380	4067064		1	N	
664		-			4063918	4069888	MSMEG_3996				4069888	4068425		1	N	
665		+			4072558	4079841	MSMEG_3999				4072558	4073547		1	N	
665		+			4072558	4079841	MSMEG_4000				4073608	4075119		1	N	
665		+			4072558	4079841	MSMEG_4001				4075142	4076146		1	N	
665		+			4072558	4079841	MSMEG_4002				4076191	4077273		1	N	
665		+			4072558	4079841	MSMEG_4004				4078220	4078969		1	N	
665		+			4072558	4079841	MSMEG_4005				4078966	4079841		1	N	
666		+			4082574	4089346	MSMEG_4008				4082574	4083587		1	N	
666		+			4082574	4089346	MSMEG_4010				4083868	4084278		1	N	
666		+			4082574	4089346	MSMEG_4011				4084288	4085598		1	N	
666		+			4082574	4089346	MSMEG_4012				4085598	4087019		1	N	
666		+			4082574	4089346	MSMEG_4013				4087035	4088054		1	N	
666		+			4082574	4089346	MSMEG_4014				4088051	4089346		1	N	
667		-			4090775	4093307	MSMEG_4019				4092508	4090775		1	N	
667		-			4090775	4093307	MSMEG_4020				4093307	4092516		1	N	
668		-			4106113	4108465	MSMEG_4035				4106928	4106113		1	N	
668		-			4106113	4108465	MSMEG_4036				4108465	4106918		1	N	
669		+			4109489	4114864	MSMEG_4038				4109489	4110982		1	N	
669		+			4109489	4114864	MSMEG_4039				4110996	4112135		1	N	
669		+			4109489	4114864	MSMEG_4040				4112188	4112853		1	N	
669		+			4109489	4114864	MSMEG_4041				4113063	4113947		1	N	
669		+			4109489	4114864	MSMEG_4042				4114106	4114864		1	N	
670		+			4127253	4132064	MSMEG_4055				4127253	4128044		1	N	
670		+			4127253	4132064	MSMEG_4056				4128118	4128876		1	N	
670		+			4127253	4132064	MSMEG_4057				4129302	4129928		1	N	
670		+			4127253	4132064	MSMEG_4058				4129996	4131315		1	N	
670		+			4127253	4132064	MSMEG_4059				4131375	4132064		1	N	
671		-			4136734	4139831	MSMEG_4064				4137678	4136734		1	Y	
671		-			4136734	4139831	MSMEG_4065				4139831	4138269		1	N	
672		+			4146668	4152893	MSMEG_4074				4146668	4147465		1	N	
672		+			4146668	4152893	MSMEG_4075				4147462	4149525		1	N	
672		+			4146668	4152893	MSMEG_4076				4149545	4150744		1	N	
672		+			4146668	4152893	MSMEG_4077				4150741	4151499		1	N	
672		+			4146668	4152893	MSMEG_4078				4151496	4152893		1	N	
673		-			4157064	4164401	MSMEG_4082				4158410	4157064		1	N	
673		-			4157064	4164401	MSMEG_4083				4159822	4158407		1	N	
673		-			4157064	4164401	MSMEG_4084				4160979	4159822		1	N	
673		-			4157064	4164401	MSMEG_4085				4162327	4161044		1	N	
673		-			4157064	4164401	MSMEG_4087				4164401	4162983		1	N	
674		+			4164825	4165990	MSMEG_4088				4164825	4165133		1	N	
674		+			4164825	4165990	MSMEG_4089				4165130	4165990		1	N	
675		-			4167383	4180772	MSMEG_4091				4168717	4167383		1	N	
675		-			4167383	4180772	MSMEG_4092				4169806	4168736		1	N	
675		-			4167383	4180772	MSMEG_4093				4170839	4169808		1	N	
675		-			4167383	4180772	MSMEG_4094				4172143	4170932		1	N	
675		-			4167383	4180772	MSMEG_4096				4174289	4173054		1	N	
675		-			4167383	4180772	MSMEG_4097				4175515	4174286		1	N	
675		-			4167383	4180772	MSMEG_4098				4177173	4175512		1	N	
675		-			4167383	4180772	MSMEG_4099				4178078	4177170		1	N	
675		-			4167383	4180772	MSMEG_4100				4179127	4178075		1	N	
675		-			4167383	4180772	MSMEG_4101				4180772	4179138		1	N	
676		-			4184704	4203609	MSMEG_4105				4185564	4184704		1	N	
676		-			4184704	4203609	MSMEG_4106				4185869	4185561		1	N	
676		-			4184704	4203609	MSMEG_4108				4188083	4186644		1	N	
676		-			4184704	4203609	MSMEG_4109				4189649	4188102		1	N	
676		-			4184704	4203609	MSMEG_4110				4190623	4189781		1	N	
676		-			4184704	4203609	MSMEG_4111				4191806	4190676		1	N	
676		-			4184704	4203609	MSMEG_4112				4193470	4191803		1	N	
676		-			4184704	4203609	MSMEG_4114				4195301	4194525		1	N	
676		-			4184704	4203609	MSMEG_4115				4196184	4195303		1	N	
676		-			4184704	4203609	MSMEG_4116				4197084	4196194		1	N	
676		-			4184704	4203609	MSMEG_4117				4197868	4197104		1	N	
676		-			4184704	4203609	MSMEG_4118				4199088	4197865		1	N	
676		-			4184704	4203609	MSMEG_4119				4199873	4199085		1	N	
676		-			4184704	4203609	MSMEG_4120				4201099	4199870		1	N	
676		-			4184704	4203609	MSMEG_4121				4202099	4201359		1	N	
676		-			4184704	4203609	MSMEG_4122				4203609	4202248		1	N	
677		+			4223158	4224433	MSMEG_4143				4223158	4223451		1	N	
677		+			4223158	4224433	MSMEG_4144				4223495	4224433		1	N	
678		+			4229192	4231164	MSMEG_4149				4229192	4230127		1	N	
678		+			4229192	4231164	MSMEG_4150				4230124	4231164		1	N	
679		+			4232893	4237777	MSMEG_4154				4232893	4234068		1	N	
679		+			4232893	4237777	MSMEG_4155				4234097	4235137		1	N	
679		+			4232893	4237777	MSMEG_4156				4235134	4237359		1	N	
679		+			4232893	4237777	MSMEG_4157				4237349	4237777		1	N	
680		-			4240426	4252771	MSMEG_4162				4241589	4240426		1	N	
680		-			4240426	4252771	MSMEG_4163				4242311	4241589		1	N	
680		-			4240426	4252771	MSMEG_4164				4243027	4242311		1	N	
680		-			4240426	4252771	MSMEG_4165				4244478	4243036		1	N	
680		-			4240426	4252771	MSMEG_4166				4245649	4244495		1	N	
680		-			4240426	4252771	MSMEG_4167				4246779	4245646		1	N	
680		-			4240426	4252771	MSMEG_4168				4248370	4246781		1	N	
680		-			4240426	4252771	MSMEG_4169				4249077	4248367		1	N	
680		-			4240426	4252771	MSMEG_4170				4250605	4249070		1	N	
680		-			4240426	4252771	MSMEG_4171				4251639	4250602		1	N	
680		-			4240426	4252771	MSMEG_4172				4252771	4251653		1	N	
681		+			4254189	4255647	MSMEG_4175				4254189	4254506		1	Y	
681		+			4254189	4255647	MSMEG_4176				4254503	4255015		1	N	
681		+			4254189	4255647	MSMEG_4178				4255057	4255647		1	N	
682		-			4256984	4265009	MSMEG_4179				4257466	4256984		1	N	
682		-			4256984	4265009	MSMEG_4180				4258396	4257530		1	N	
682		-			4256984	4265009	MSMEG_4181				4258680	4258399		1	N	
682		-			4256984	4265009	MSMEG_4182				4260226	4258730		1	N	
682		-			4256984	4265009	MSMEG_4183				4260950	4260273		1	Y	
682		-			4256984	4265009	MSMEG_4185				4265009	4261269		1	N	
683		-			4266384	4274392	MSMEG_4187				4267841	4266384		1	N	
683		-			4266384	4274392	MSMEG_4188				4268728	4267841		1	Y	
683		-			4266384	4274392	MSMEG_4189				4269992	4268754		1	Y	
683		-			4266384	4274392	MSMEG_4190				4270877	4270116		1	Y	
683		-			4266384	4274392	MSMEG_4191				4271867	4271019		1	N	
683		-			4266384	4274392	MSMEG_4192				4272438	4271851		1	N	
683		-			4266384	4274392	MSMEG_4193				4273145	4272474		1	N	
683		-			4266384	4274392	MSMEG_4194				4273986	4273156		1	N	
683		-			4266384	4274392	MSMEG_4195				4274392	4274087		1	Y	
684		+			4274534	4276901	MSMEG_4196				4274534	4275574		1	N	
684		+			4274534	4276901	MSMEG_4197				4275571	4275840		1	N	
684		+			4274534	4276901	MSMEG_4198				4275837	4276901		1	N	
685		-			4276933	4282310	MSMEG_4199				4277454	4276933		1	N	
685		-			4276933	4282310	MSMEG_4200				4278825	4277491		1	Y	
685		-			4276933	4282310	MSMEG_4202				4280453	4279122		1	N	
685		-			4276933	4282310	MSMEG_4203				4282310	4280469		1	N	
686		+			4282640	4286454	MSMEG_4204				4282640	4283755		1	N	
686		+			4282640	4286454	MSMEG_4205				4283833	4286454		1	N	
687		-			4290634	4294080	MSMEG_4207				4291026	4290634		1	N	
687		-			4290634	4294080	MSMEG_4208				4292567	4291023		1	N	
687		-			4290634	4294080	MSMEG_4209				4293100	4292564		1	N	
687		-			4290634	4294080	MSMEG_4210				4294080	4293097		1	N	
688		+			4294185	4299333	MSMEG_4211				4294185	4295864		1	N	
688		+			4294185	4299333	MSMEG_4212				4295857	4296519		1	N	
688		+			4294185	4299333	MSMEG_4213				4296613	4297770		1	N	
688		+			4294185	4299333	MSMEG_4214				4297888	4298610		1	Y	
688		+			4294185	4299333	MSMEG_4215				4298656	4299333		1	N	
689		-			4299335	4321664	MSMEG_4216				4299844	4299335		1	Y	
689		-			4299335	4321664	MSMEG_4217				4300757	4299939		1	N	
689		-			4299335	4321664	MSMEG_4218				4301288	4300998		1	N	
689		-			4299335	4321664	MSMEG_4219				4302095	4301451		1	N	
689		-			4299335	4321664	MSMEG_4220				4302954	4302079		1	N	
689		-			4299335	4321664	MSMEG_4221				4303643	4302930		1	N	
689		-			4299335	4321664	MSMEG_4222				4304846	4303689		1	N	
689		-			4299335	4321664	MSMEG_4225				4306094	4305093		1	N	
689		-			4299335	4321664	MSMEG_4226				4307539	4306091		1	N	
689		-			4299335	4321664	MSMEG_4227				4308693	4307536		1	N	
689		-			4299335	4321664	MSMEG_4228				4310396	4308690		1	N	
689		-			4299335	4321664	MSMEG_4229				4311882	4310401		1	N	
689		-			4299335	4321664	MSMEG_4230				4312954	4311875		1	N	
689		-			4299335	4321664	MSMEG_4231				4314480	4312951		1	N	
689		-			4299335	4321664	MSMEG_4232				4316039	4314477		1	N	
689		-			4299335	4321664	MSMEG_4233				4318032	4316086		1	N	
689		-			4299335	4321664	MSMEG_4234				4319171	4318029		1	N	
689		-			4299335	4321664	MSMEG_4235				4320151	4319171		1	N	
689		-			4299335	4321664	MSMEG_4236				4320740	4320309		1	N	
689		-			4299335	4321664	MSMEG_4237				4321664	4321263		1	N	
692		+			4321921	4327846	MSMEG_4238				4321921	4322538		1	N	
692		+			4321921	4327846	MSMEG_4239				4322593	4323288		1	Y	
692		+			4321921	4327846	MSMEG_4240				4323431	4324519		1	N	
692		+			4321921	4327846	MSMEG_4241				4324544	4326061		1	N	
692		+			4321921	4327846	MSMEG_4243				4326578	4327846		1	Y	
693		-			4327868	4330684	MSMEG_4244				4329262	4327868		1	Y	
693		-			4327868	4330684	MSMEG_4245				4329776	4329267		1	N	
693		-			4327868	4330684	MSMEG_4246				4330684	4329722		1	N	
694		-			4332098	4335532	MSMEG_4248				4332823	4332098		1	N	
694		-			4332098	4335532	MSMEG_4249				4333337	4332930		1	N	
694		-			4332098	4335532	MSMEG_4250				4334611	4333334		1	N	
694		-			4332098	4335532	MSMEG_4251				4335049	4334612		1	N	
694		-			4332098	4335532	MSMEG_4252				4335532	4335143		1	Y (1 nt leader)	
695		-			4337414	4340625	MSMEG_4253				4338562	4337414		1	N	
695		-			4337414	4340625	MSMEG_4255				4339400	4338603		1	N	
695		-			4337414	4340625	MSMEG_4256				4340625	4339480		1	N	
696		+			4344261	4348559	MSMEG_4260				4344261	4344872		1	Y	
696		+			4344261	4348559	MSMEG_4261				4344911	4345717		1	N	
696		+			4344261	4348559	MSMEG_4262				4345696	4346922		1	N	
696		+			4344261	4348559	MSMEG_4263				4346919	4348559		1	N	
697		-			4350770	4352234	MSMEG_4267				4351189	4350770		1	N	
697		-			4350770	4352234	MSMEG_4268				4352234	4351209		1	N	
698		-			4354392	4356611	MSMEG_4270				4355369	4354392		1	N	
