Gene	Start	Stop	Strand	Leaderless?
MSMEG_2339	2420901	2419579	-	N
MSMEG_2342	2421207	2422448	+	N
MSMEG_2341	2422818	2422408	-	N
MSMEG_2343	2423842	2422826	-	N
MSMEG_2344	2425356	2423839	-	N
MSMEG_2345	2426033	2425365	-	N
MSMEG_2346	2426977	2426030	-	N
MSMEG_2347	2428527	2426974	-	N
MSMEG_2348	2429902	2428660	-	N
MSMEG_2349	2431571	2430027	-	N
MSMEG_2350	2432341	2431568	-	N
MSMEG_2351	2432570	2433361	+	N
MSMEG_2352	2433444	2434385	+	N
MSMEG_2353	2434550	2435293	+	N
MSMEG_2354	2435295	2435942	+	N
MSMEG_2355	2436064	2436912	+	N
MSMEG_2356	2436909	2437739	+	N
MSMEG_2357	2437787	2438995	+	N
MSMEG_2358	2438992	2440062	+	N
MSMEG_2359	2440088	2441098	+	Y
MSMEG_2360	2442674	2441100	-	N
MSMEG_2361	2443087	2442671	-	Y
MSMEG_2362	2443172	2445277	+	Y
MSMEG_2363	2446007	2445348	-	Y
MSMEG_2364	2446108	2446407	+	Y
MSMEG_2365	2446404	2447888	+	N
MSMEG_2366	2447932	2448964	+	N
MSMEG_2367	2449026	2450537	+	N
MSMEG_2368	2451234	2450596	-	Y
MSMEG_2369	2452446	2451352	-	N
MSMEG_2370	2452620	2453462	+	Y
MSMEG_2371	2453882	2453493	-	Y
MSMEG_2372	2454205	2456061	+	N
MSMEG_2373	2456125	2456637	+	N
MSMEG_2374	2456694	2457707	+	N
MSMEG_2375	2458390	2457779	-	Y
MSMEG_2376	2458879	2458418	-	N
MSMEG_2377	2460336	2458912	-	Y
MSMEG_2378	2460414	2462000	+	Y
MSMEG_2379	2461997	2463019	+	N
MSMEG_2380	2464348	2463113	-	N
MSMEG_2381	2464399	2465580	+	N
MSMEG_2382	2465631	2466410	+	Y
MSMEG_2383	2466407	2467867	+	N
MSMEG_2384	2467984	2468058	+	N
MSMEG_2385	2468127	2468202	+	N
MSMEG_2386	2469082	2468381	-	Y
MSMEG_2387	2469194	2470648	+	N
MSMEG_2388	2470672	2471265	+	N
MSMEG_2389	2471469	2472095	+	N
MSMEG_2390	2473124	2472156	-	N
MSMEG_2391	2475340	2473142	-	Y
MSMEG_2392	2476046	2475381	-	Y
MSMEG_2393	2476113	2477108	+	N
MSMEG_2394	2477113	2478222	+	N
MSMEG_2395	2478371	2479492	+	Y
MSMEG_2396	2480080	2479493	-	Y
MSMEG_2397	2480333	2480097	-	N
MSMEG_2398	2480440	2481453	+	N
MSMEG_2399	2481480	2482163	+	Y
MSMEG_2401	2482174	2482803	+	N
MSMEG_2400	2482749	2482555	-	N
MSMEG_2402	2482984	2484648	+	N
MSMEG_2403	2484645	2486906	+	N
MSMEG_2404	2486903	2487607	+	N
MSMEG_2405	2488116	2487622	-	N
MSMEG_2406	2488188	2488766	+	N
MSMEG_2407	2489648	2488797	-	N
MSMEG_2408	2490481	2489654	-	N
MSMEG_2409	2490579	2491631	+	N
MSMEG_2410	2491665	2492393	+	Y
MSMEG_2411	2492393	2493025	+	N
MSMEG_2412	2493061	2496444	+	N
MSMEG_2413	2496486	2496995	+	N
MSMEG_2414	2497021	2497497	+	N
MSMEG_2415	2497580	2498158	+	N
MSMEG_2416	2498281	2499018	+	N
MSMEG_2417	2499088	2499699	+	Y
MSMEG_2418	2499696	2500388	+	N
MSMEG_2419	2500395	2501252	+	N
MSMEG_2420	2502047	2501271	-	N
MSMEG_2421	2502168	2502587	+	Y
MSMEG_2422	2502584	2502880	+	N
MSMEG_2423	2502907	2506494	+	Y
MSMEG_2424	2506567	2508042	+	N
MSMEG_2425	2508282	2509631	+	N
MSMEG_2426	2509665	2510003	+	N
MSMEG_2427	2510091	2512565	+	N
MSMEG_2428	2513411	2512566	-	Y
MSMEG_2429	2513512	2514516	+	N
MSMEG_2430	2514582	2516150	+	Y
MSMEG_2431	2516150	2517226	+	N
MSMEG_2432	2518135	2517308	-	Y
MSMEG_2433	2519095	2518205	-	N
MSMEG_2434	2519128	2519562	+	Y
MSMEG_2435	2519767	2520237	+	N
MSMEG_2436	2520258	2520488	+	N
MSMEG_2437	2520523	2521044	+	N
MSMEG_2438	2521059	2521736	+	N
MSMEG_2439	2522681	2521737	-	N
MSMEG_2440	2523015	2523356	+	N
MSMEG_2441	2523424	2524293	+	N
MSMEG_2442	2524304	2525122	+	N
MSMEG_2443	2525199	2525504	+	N
MSMEG_2444	2526229	2525519	-	Y
MSMEG_2445	2527730	2526276	-	Y
MSMEG_2446	2528202	2527780	-	Y
MSMEG_2447	2529892	2528276	-	N
MSMEG_2449	2530003	2531496	+	N
MSMEG_2448	2530023	2529889	-	N
MSMEG_2450	2531510	2532895	+	Y
MSMEG_2451	2533009	2533785	+	N
MSMEG_2452	2533824	2534033	+	N
MSMEG_2453	2534312	2535046	+	N
MSMEG_2454	2535043	2535504	+	N
MSMEG_2455	2536103	2535507	-	N
MSMEG_2456	2536199	2537197	+	N
MSMEG_2457	2537190	2537507	+	N
MSMEG_2458	2537542	2538522	+	N
MSMEG_2459	2538553	2539353	+	N
MSMEG_2460	2539350	2540198	+	N
MSMEG_2461	2540195	2540983	+	N
MSMEG_2462	2540980	2543313	+	N
MSMEG_2463	2543310	2544191	+	N
MSMEG_2464	2544178	2544684	+	N
MSMEG_2465	2544747	2545967	+	N
MSMEG_2466	2546004	2547203	+	N
MSMEG_2467	2547242	2549401	+	N
MSMEG_2468	2549414	2550649	+	Y
MSMEG_2470	2550646	2551455	+	N
MSMEG_2469	2553918	2551339	-	N
MSMEG_2471	2556437	2554008	-	N
MSMEG_2472	2556536	2557012	+	N
MSMEG_2473	2557125	2558533	+	N
MSMEG_2474	2558654	2559433	+	N
MSMEG_2475	2560349	2559495	-	N
MSMEG_2476	2560866	2560435	-	N
MSMEG_2477	2562006	2560939	-	N
MSMEG_2479	2562764	2562925	+	N
MSMEG_2478	2562889	2562032	-	N
MSMEG_2480	2562958	2563698	+	N
MSMEG_2481	2563709	2564953	+	N
MSMEG_2482	2565001	2565369	+	N
MSMEG_2483	2565362	2566084	+	N
MSMEG_2484	2566801	2566112	-	N
MSMEG_2485	2568444	2566837	-	N
MSMEG_2486	2568753	2570159	+	N
MSMEG_2487	2571472	2570219	-	N
MSMEG_2488	2571561	2573021	+	N
MSMEG_2489	2573759	2573037	-	N
MSMEG_2490	2574385	2573756	-	N
MSMEG_2492	2574544	2577402	+	N
MSMEG_2491	2578571	2577399	-	N
MSMEG_2493	2579775	2578576	-	N
MSMEG_2494	2580945	2579779	-	N
MSMEG_2495	2581646	2580942	-	N
MSMEG_2496	2581744	2582772	+	Y
MSMEG_2497	2582769	2584172	+	N
MSMEG_2498	2584169	2584669	+	N
MSMEG_2500	2584688	2585911	+	N
MSMEG_2499	2586690	2585908	-	N
MSMEG_2501	2587553	2586687	-	N
MSMEG_2502	2588344	2587550	-	N
MSMEG_2503	2589414	2588395	-	N
MSMEG_2504	2589951	2589424	-	N
MSMEG_2505	2591192	2589951	-	N
MSMEG_2506	2592062	2591193	-	N
MSMEG_2507	2592839	2592063	-	N
MSMEG_2508	2593267	2593641	+	N
MSMEG_2509	2593697	2595151	+	N
MSMEG_2510	2595148	2596268	+	N
MSMEG_2511	2596370	2597242	+	N
MSMEG_2512	2597267	2598430	+	N
MSMEG_2513	2598528	2599364	+	N
MSMEG_2514	2601142	2599455	-	N
MSMEG_2515	2601428	2602330	+	N
MSMEG_2517	2602327	2603208	+	N
MSMEG_2516	2604121	2603192	-	N
MSMEG_2518	2604666	2604148	-	N
MSMEG_2519	2604918	2605793	+	N
MSMEG_2520	2605809	2606636	+	N
MSMEG_2521	2606795	2608255	+	N
MSMEG_2522	2608371	2609555	+	N
MSMEG_2523	2609552	2610118	+	N
MSMEG_2524	2610123	2610845	+	N
MSMEG_2525	2610917	2612377	+	N
MSMEG_2526	2612646	2614619	+	N
MSMEG_2527	2614912	2615016	+	N
MSMEG_2528	2616163	2615039	-	N
MSMEG_2529	2617124	2616171	-	N
MSMEG_2530	2617610	2617182	-	N
MSMEG_2531	2618345	2617653	-	N
MSMEG_2532	2618774	2619349	+	N
MSMEG_2533	2619436	2619741	+	N
MSMEG_2534	2619738	2620601	+	N
MSMEG_2535	2620637	2621404	+	N
MSMEG_2536	2621453	2622208	+	N
MSMEG_2537	2622262	2623653	+	N
MSMEG_2538	2624094	2623666	-	N
MSMEG_2539	2624131	2624811	+	Y
MSMEG_2540	2624947	2625693	+	N
MSMEG_2541	2625741	2626298	+	N
MSMEG_2543	2626299	2627177	+	N
MSMEG_2542	2628050	2627136	-	N
MSMEG_2544	2628197	2629090	+	Y
MSMEG_2545	2629087	2630205	+	N
MSMEG_2546	2630989	2630288	-	N
MSMEG_2547	2632063	2631062	-	N
MSMEG_2548	2632377	2633153	+	N
MSMEG_2549	2633198	2634526	+	N
MSMEG_2550	2634530	2635594	+	N
MSMEG_2551	2635754	2635629	-	N
MSMEG_2552	2637235	2635751	-	Y
MSMEG_2553	2637849	2637301	-	N
MSMEG_2554	2639031	2637892	-	N
MSMEG_2555	2639781	2639368	-	N
MSMEG_2556	2642041	2639792	-	Y
MSMEG_2557	2642627	2642079	-	N
MSMEG_2558	2642713	2643969	+	N
MSMEG_2559	2643983	2644174	+	N
MSMEG_2560	2644993	2644175	-	N
MSMEG_2561	2645887	2645003	-	N
MSMEG_2562	2645963	2646667	+	N
MSMEG_2563	2646676	2647914	+	N
MSMEG_2564	2647916	2648884	+	N
MSMEG_2565	2648881	2649663	+	N
MSMEG_2566	2649687	2650415	+	N
MSMEG_2567	2650397	2651911	+	N
MSMEG_2568	2651913	2652845	+	N
MSMEG_2569	2653929	2652955	-	N
MSMEG_2570	2655358	2653937	-	N
MSMEG_2571	2655727	2656023	+	N
MSMEG_2572	2656504	2656031	-	N
MSMEG_2573	2657232	2656525	-	N
MSMEG_2574	2657470	2658036	+	N
MSMEG_2575	2658328	2658074	-	N
MSMEG_2577	2659722	2659961	+	N
MSMEG_2576	2659769	2658411	-	N
MSMEG_2578	2660026	2661222	+	Y
MSMEG_2579	2661219	2662439	+	N
MSMEG_2580	2662456	2663622	+	N
MSMEG_2581	2663721	2664533	+	N
MSMEG_2582	2665084	2664545	-	N
MSMEG_2583	2665175	2665783	+	N
MSMEG_2584	2665920	2667740	+	Y (1 nt leader)
MSMEG_2585	2667790	2668377	+	N
MSMEG_2586	2668783	2668397	-	N
MSMEG_2587	2668898	2669755	+	Y
MSMEG_2588	2669752	2671242	+	N
MSMEG_2589	2671656	2671246	-	N
MSMEG_2590	2671766	2672536	+	N
MSMEG_2591	2672585	2673241	+	N
MSMEG_2592	2673315	2673878	+	Y
MSMEG_2593	2675709	2673880	-	N
MSMEG_2594	2677511	2675706	-	Y (1 nt leader)
MSMEG_2595	2677864	2679237	+	N
MSMEG_2596	2679224	2679973	+	N
MSMEG_2597	2679970	2681325	+	N
MSMEG_2598	2681364	2682137	+	N
MSMEG_2599	2682163	2682897	+	N
MSMEG_2600	2683643	2682903	-	N
MSMEG_2601	2683715	2684461	+	Y
MSMEG_2602	2684461	2685018	+	N
MSMEG_2603	2685015	2686217	+	N
MSMEG_2604	2686214	2686618	+	N
MSMEG_2605	2687430	2686690	-	Y
MSMEG_2606	2687544	2687846	+	N
MSMEG_2607	2687927	2688613	+	N
MSMEG_2608	2688610	2688948	+	N
MSMEG_2609	2688950	2689729	+	N
MSMEG_2610	2689726	2690475	+	N
MSMEG_2611	2691871	2690486	-	N
MSMEG_2612	2692907	2691876	-	Y
MSMEG_2613	2693158	2694690	+	N
MSMEG_2614	2694704	2695177	+	N
MSMEG_2615	2695174	2697057	+	N
MSMEG_2616	2697091	2697684	+	N
MSMEG_2617	2697720	2699096	+	N
MSMEG_2618	2699162	2700370	+	Y
MSMEG_2619	2700404	2701951	+	N
MSMEG_2620	2701968	2702672	+	N
MSMEG_2621	2702707	2704464	+	Y
MSMEG_2622	2704958	2704485	-	N
MSMEG_2623	2705503	2704955	-	Y
MSMEG_2624	2705700	2706245	+	N
MSMEG_2625	2706242	2707273	+	N
MSMEG_2626	2707322	2707672	+	N
MSMEG_2628	2708747	2710579	+	N
MSMEG_2627	2708785	2707937	-	N
MSMEG_2629	2710579	2711049	+	N
MSMEG_2630	2711052	2712074	+	N
MSMEG_2631	2712067	2713434	+	N
MSMEG_2632	2714060	2713440	-	N
MSMEG_2633	2714925	2714104	-	N
MSMEG_2634	2715989	2714946	-	N
MSMEG_2635	2716903	2716010	-	N
MSMEG_2636	2718056	2717025	-	N
MSMEG_2637	2718150	2719415	+	N
MSMEG_2638	2719412	2720602	+	N
MSMEG_2640	2720599	2721432	+	N
MSMEG_2639	2722243	2721419	-	N
MSMEG_2641	2723158	2722400	-	Y
MSMEG_2642	2723196	2723471	+	N
MSMEG_2643	2723468	2724031	+	N
MSMEG_2644	2725727	2724054	-	N
MSMEG_2645	2726348	2725764	-	N
MSMEG_2646	2727722	2726511	-	N
MSMEG_2647	2727996	2728961	+	Y
MSMEG_2648	2728958	2729623	+	N
MSMEG_2649	2729620	2730531	+	N
MSMEG_2650	2731765	2730551	-	N
MSMEG_2651	2732938	2731781	-	N
MSMEG_2652	2733725	2733015	-	Y
MSMEG_2653	2733807	2734784	+	Y
MSMEG_2654	2734886	2735155	+	N
MSMEG_2655	2735260	2735667	+	N
MSMEG_2656	2735997	2738288	+	N
MSMEG_2657	2738311	2739615	+	N
MSMEG_2658	2739634	2740515	+	Y
MSMEG_2659	2741682	2740567	-	N
MSMEG_2660	2741778	2742293	+	Y
MSMEG_2661	2743065	2742304	-	Y
MSMEG_2662	2743220	2743516	+	N
MSMEG_2663	2745449	2743713	-	N
MSMEG_2664	2745690	2746427	+	Y
MSMEG_2665	2746424	2746891	+	N
MSMEG_2666	2746888	2747343	+	N
MSMEG_2668	2747354	2747815	+	N
MSMEG_2667	2748729	2747809	-	Y
MSMEG_2669	2749500	2748751	-	Y
MSMEG_2670	2749543	2750343	+	Y
MSMEG_2671	2750372	2750836	+	N
MSMEG_2672	2750910	2751554	+	N
MSMEG_2673	2751917	2751582	-	N
MSMEG_2675	2751938	2753338	+	N
MSMEG_2674	2753993	2753235	-	N
MSMEG_2676	2754322	2753996	-	Y
MSMEG_2677	2755590	2754283	-	N
MSMEG_2678	2755920	2755771	-	N
MSMEG_2679	2756022	2757218	+	Y
MSMEG_2680	2758669	2757263	-	N
MSMEG_2681	2759628	2758699	-	N
MSMEG_2682	2759690	2760487	+	N
MSMEG_2683	2760518	2761270	+	Y
MSMEG_2684	2761296	2762198	+	Y
MSMEG_2685	2762206	2763882	+	N
MSMEG_2686	2764331	2763894	-	N
MSMEG_2687	2765172	2764345	-	N
MSMEG_2688	2765509	2765195	-	N
MSMEG_2690	2765524	2768304	+	N
MSMEG_2689	2765871	2765743	-	N
MSMEG_2691	2768797	2768315	-	N
MSMEG_2692	2768903	2769508	+	Y
MSMEG_2693	2769486	2769974	+	N
MSMEG_2694	2770097	2770435	+	N
MSMEG_2695	2770675	2771514	+	N
MSMEG_2696	2771533	2772369	+	N
MSMEG_2697	2772784	2772377	-	N
MSMEG_2698	2773191	2772781	-	N
MSMEG_2699	2773253	2774425	+	Y
MSMEG_2700	2774435	2774629	+	Y
MSMEG_2701	2774673	2774876	+	Y
MSMEG_2702	2776013	2774889	-	N
MSMEG_2703	2776338	2776054	-	N
MSMEG_2704	2776595	2777801	+	N
MSMEG_2705	2778901	2777828	-	N
MSMEG_2706	2779581	2778898	-	N
MSMEG_2709	2780291	2780443	+	N
MSMEG_2707	2780315	2779578	-	N
MSMEG_2708	2780503	2780312	-	N
MSMEG_2710	2781228	2780500	-	N
MSMEG_2711	2783524	2781233	-	N
MSMEG_2712	2783781	2783521	-	N
MSMEG_2713	2784265	2783783	-	N
MSMEG_2714	2784388	2784269	-	N
MSMEG_2715	2785739	2784414	-	N
MSMEG_2716	2786392	2785736	-	N
MSMEG_2717	2786949	2786389	-	N
MSMEG_2718	2787960	2787037	-	N
MSMEG_2719	2789760	2787964	-	N
MSMEG_2720	2790918	2789863	-	N
MSMEG_2721	2791807	2791028	-	N
MSMEG_2722	2792138	2791809	-	N
MSMEG_2723	2792363	2793412	+	N
MSMEG_2724	2793381	2793947	+	N
MSMEG_2725	2794904	2794005	-	N
MSMEG_2726	2795581	2794901	-	N
MSMEG_2727	2796421	2795600	-	N
MSMEG_2728	2797232	2796447	-	Y
MSMEG_2729	2797337	2798875	+	N
MSMEG_2730	2798872	2799497	+	N
MSMEG_2731	2800879	2799515	-	N
MSMEG_2732	2801006	2801893	+	N
MSMEG_2733	2801903	2802589	+	Y
MSMEG_2734	2802586	2803494	+	N
MSMEG_2735	2803499	2804374	+	Y
MSMEG_2736	2804420	2805832	+	N
MSMEG_2737	2807556	2805853	-	N
MSMEG_2738	2809933	2807642	-	Y
MSMEG_2739	2810192	2812627	+	N
MSMEG_2740	2813368	2812637	-	Y
MSMEG_2741	2813453	2813581	+	N
MSMEG_2742	2813632	2814189	+	N
MSMEG_2743	2814351	2814803	+	N
MSMEG_2744	2815511	2814822	-	Y
MSMEG_2745	2816577	2815547	-	N
MSMEG_2746	2817632	2816586	-	N
MSMEG_2747	2817813	2818666	+	N
MSMEG_2748	2820086	2818671	-	Y
MSMEG_2749	2820136	2821314	+	N
MSMEG_2750	2822036	2821344	-	N
MSMEG_2751	2822265	2822116	-	N
MSMEG_2752	2823224	2822265	-	N
MSMEG_2753	2823800	2823372	-	Y
MSMEG_2754	2823878	2824114	+	Y
MSMEG_2755	2825110	2824118	-	N
MSMEG_2756	2825374	2825183	-	Y
MSMEG_2757	2825532	2825897	+	Y
MSMEG_2759	2826103	2826228	+	N
MSMEG_2758	2827625	2826225	-	N
MSMEG_2760	2828639	2827821	-	N
MSMEG_2762	2828808	2829659	+	Y
MSMEG_2761	2830283	2829633	-	Y
MSMEG_2763	2830449	2830751	+	N
MSMEG_2764	2831251	2830772	-	Y
MSMEG_2765	2831277	2831741	+	Y
MSMEG_2766	2831738	2832532	+	N
MSMEG_2767	2833276	2832575	-	N
MSMEG_2768	2833409	2833780	+	N
MSMEG_2770	2833777	2834520	+	N
MSMEG_2769	2835185	2834517	-	N
MSMEG_2771	2835897	2835223	-	N
MSMEG_2772	2836004	2837998	+	Y
MSMEG_2773	2837995	2839188	+	N
MSMEG_2774	2840276	2839197	-	N
MSMEG_2775	2840636	2841931	+	N
MSMEG_2776	2841956	2843872	+	N
MSMEG_2777	2843910	2844824	+	Y
MSMEG_2778	2846099	2844852	-	N
MSMEG_2779	2846683	2846102	-	Y
MSMEG_2780	2846805	2847866	+	Y (1 nt leader)
MSMEG_2781	2847863	2849224	+	N
MSMEG_2782	2849229	2849924	+	Y
MSMEG_2783	2849980	2850276	+	N
MSMEG_2784	2850737	2850324	-	Y
MSMEG_2785	2852081	2850789	-	N
MSMEG_2786	2853692	2852103	-	N
MSMEG_2787	2854494	2853712	-	N
MSMEG_2788	2854529	2855566	+	N
MSMEG_2789	2856098	2855568	-	N
MSMEG_2790	2856627	2856103	-	N
MSMEG_2791	2857100	2856675	-	Y
MSMEG_2792	2857877	2857143	-	Y
MSMEG_2793	2857979	2859376	+	Y
MSMEG_2794	2860042	2859380	-	N
MSMEG_2795	2860101	2861342	+	N
MSMEG_2796	2861362	2862573	+	N
MSMEG_2797	2863511	2862579	-	N
MSMEG_2799	2863788	2864840	+	N
MSMEG_2798	2865649	2864837	-	N
MSMEG_2800	2866366	2865884	-	N
MSMEG_2801	2866445	2866564	+	N
MSMEG_2802	2867294	2867707	+	N
MSMEG_2803	2867745	2867888	+	N
MSMEG_2804	2868002	2869096	+	N
MSMEG_2806	2869035	2869382	+	N
MSMEG_2805	2870340	2869279	-	N
MSMEG_2807	2870371	2870862	+	N
MSMEG_2808	2871045	2871920	+	N
MSMEG_2809	2871947	2872393	+	N
MSMEG_2810	2872390	2873601	+	N
MSMEG_2811	2874541	2873675	-	N
MSMEG_2812	2875436	2874564	-	N
MSMEG_2813	2875590	2876747	+	N
MSMEG_2814	2876708	2877562	+	N
MSMEG_2815	2877531	2878581	+	N
MSMEG_2816	2879010	2880211	+	N
MSMEG_2817	2880208	2880504	+	N
MSMEG_2818	2881502	2880573	-	N
MSMEG_2819	2881834	2881499	-	Y
MSMEG_2820	2882879	2884048	+	N
MSMEG_2822	2884682	2884843	+	N
MSMEG_2821	2885700	2884840	-	N
MSMEG_2824	2885869	2887335	+	N
MSMEG_2823	2888505	2887291	-	Y
MSMEG_2825	2888641	2888826	+	N
MSMEG_2826	2890171	2888948	-	N
MSMEG_2828	2890417	2891739	+	N
MSMEG_2827	2890698	2890162	-	N
MSMEG_2829	2892448	2891747	-	N
MSMEG_2830	2893989	2892622	-	N
MSMEG_2831	2894352	2894143	-	N
MSMEG_2832	2894974	2894648	-	N
MSMEG_2833	2895160	2895086	-	N
MSMEG_2834	2895245	2895172	-	N
MSMEG_2835	2895346	2895271	-	N
MSMEG_2836	2895813	2895887	+	N
MSMEG_2837	2896046	2898433	+	N
MSMEG_2838	2898445	2898927	+	N
MSMEG_2839	2899010	2901400	+	N
MSMEG_2840	2902102	2901404	-	N
MSMEG_2841	2903578	2902133	-	N
MSMEG_2842	2904917	2903622	-	N
MSMEG_2843	2906269	2904914	-	N
MSMEG_2844	2907879	2906266	-	N
MSMEG_2845	2908766	2907894	-	N
MSMEG_2846	2909731	2908763	-	N
MSMEG_2847	2911320	2909734	-	N
MSMEG_2848	2912946	2911537	-	N
MSMEG_2849	2913021	2913422	+	N
MSMEG_2850	2913508	2913930	+	N
MSMEG_2851	2914399	2913944	-	N
MSMEG_2852	2915304	2914474	-	N
MSMEG_2853	2915518	2916330	+	N
MSMEG_2854	2916342	2917187	+	N
MSMEG_2855	2917214	2918401	+	N
MSMEG_2856	2918398	2919429	+	N
MSMEG_2857	2919429	2920505	+	N
MSMEG_2858	2920508	2921965	+	N
MSMEG_2859	2921962	2923152	+	N
MSMEG_2860	2923152	2924639	+	N
MSMEG_2861	2925162	2924650	-	N
MSMEG_2862	2925290	2925682	+	N
MSMEG_2863	2925664	2926083	+	N
MSMEG_2864	2926271	2926948	+	N
MSMEG_2865	2926945	2927517	+	N
MSMEG_2866	2928129	2927518	-	N
MSMEG_2867	2929694	2928126	-	N
MSMEG_2868	2929813	2930508	+	Y
MSMEG_2869	2932197	2930521	-	N
MSMEG_2870	2932334	2933494	+	N
MSMEG_2871	2933491	2933769	+	N
MSMEG_2872	2933753	2934544	+	N
MSMEG_2873	2934557	2936146	+	N
MSMEG_2874	2937286	2936210	-	N
MSMEG_2875	2938373	2937393	-	N
MSMEG_2876	2939260	2938382	-	N
MSMEG_2877	2939754	2939257	-	N
MSMEG_2878	2940826	2939825	-	N
MSMEG_2879	2941974	2940823	-	N
MSMEG_2880	2942756	2941974	-	N
MSMEG_2881	2944206	2942785	-	N
MSMEG_2882	2945340	2944225	-	N
MSMEG_2883	2946994	2945429	-	N
MSMEG_2884	2947132	2949054	+	N
MSMEG_2885	2949051	2949938	+	N
MSMEG_2886	2950560	2949940	-	N
MSMEG_2887	2950952	2950566	-	N
MSMEG_2889	2951016	2952254	+	N
MSMEG_2888	2953147	2952197	-	N
MSMEG_2890	2954040	2953144	-	N
MSMEG_2891	2955126	2954224	-	N
MSMEG_2892	2956324	2955143	-	N
MSMEG_2893	2957439	2956384	-	N
MSMEG_2894	2957572	2959194	+	N
MSMEG_2895	2959295	2960089	+	N
MSMEG_2896	2960097	2960960	+	N
MSMEG_2897	2961061	2961381	+	N
MSMEG_2898	2961476	2962030	+	N
MSMEG_2899	2962139	2962834	+	N
MSMEG_2901	2962927	2963490	+	N
MSMEG_2900	2964347	2963487	-	N
MSMEG_2902	2964456	2965199	+	Y
MSMEG_2903	2965843	2967049	+	N
MSMEG_2904	2967447	2967055	-	N
MSMEG_2905	2967713	2968099	+	N
MSMEG_2906	2968218	2969042	+	N
MSMEG_2907	2970517	2969066	-	N
MSMEG_2908	2971437	2970514	-	N
MSMEG_2909	2972642	2971434	-	N
MSMEG_2910	2972708	2973415	+	N
MSMEG_2911	2973561	2974910	+	N
MSMEG_2912	2974935	2976311	+	N
MSMEG_2914	2976308	2977282	+	N
MSMEG_2913	2978126	2977263	-	N
MSMEG_2915	2979652	2978144	-	N
MSMEG_2916	2980419	2979652	-	N
MSMEG_2917	2981214	2980507	-	N
MSMEG_2918	2982106	2981309	-	N
MSMEG_2919	2983193	2982192	-	N
MSMEG_2920	2983601	2984632	+	N
MSMEG_2921	2984629	2985426	+	N
MSMEG_2922	2986239	2985445	-	N
MSMEG_2923	2986362	2987162	+	Y
MSMEG_2924	2988118	2987165	-	N
MSMEG_2925	2988897	2988115	-	N
MSMEG_2926	2990078	2988894	-	N
MSMEG_2927	2990718	2990071	-	N
MSMEG_2928	2990857	2991939	+	N
MSMEG_2929	2992021	2992650	+	Y
MSMEG_2930	2992647	2993078	+	N
MSMEG_2931	2993163	2995217	+	N
MSMEG_2932	2995226	2995843	+	N
MSMEG_2933	2995840	2996508	+	N
MSMEG_2934	2996505	2997419	+	N
MSMEG_2935	2997421	2998581	+	N
MSMEG_2936	2998581	2999636	+	N
MSMEG_2937	2999713	3000624	+	N
MSMEG_2938	3000634	3001485	+	N
MSMEG_2939	3001482	3002063	+	N
MSMEG_2940	3002244	3002999	+	N
MSMEG_2941	3003653	3003003	-	N
MSMEG_2942	3004109	3003678	-	N
MSMEG_2943	3004295	3004852	+	N
MSMEG_2944	3004849	3005436	+	N
MSMEG_2945	3005439	3006494	+	N
MSMEG_2946	3006499	3006885	+	Y
MSMEG_2947	3007026	3007814	+	N
MSMEG_2948	3007814	3008629	+	N
MSMEG_2949	3008674	3011034	+	N
MSMEG_2950	3011031	3011849	+	N
MSMEG_2951	3011842	3012327	+	N
MSMEG_2952	3012396	3013715	+	N
MSMEG_2953	3013795	3014115	+	N
MSMEG_2954	3014135	3015154	+	N
MSMEG_2955	3015273	3015719	+	N
MSMEG_2956	3019291	3015785	-	N
MSMEG_2957	3020189	3019572	-	N
MSMEG_2958	3020304	3021023	+	N
MSMEG_2959	3022397	3021057	-	N
MSMEG_2960	3022735	3023058	+	N
MSMEG_2961	3023131	3024993	+	N
MSMEG_2962	3024998	3026266	+	N
MSMEG_2963	3026272	3027939	+	N
MSMEG_2964	3027947	3028489	+	N
MSMEG_2965	3028533	3030926	+	N
MSMEG_2966	3032378	3030981	-	N
MSMEG_2967	3032989	3032378	-	N
MSMEG_2968	3033121	3033750	+	N
MSMEG_2969	3033747	3034880	+	N
MSMEG_2970	3034877	3035743	+	N
MSMEG_2971	3037301	3035748	-	N
MSMEG_2972	3037408	3038829	+	N
MSMEG_2973	3039791	3038835	-	N
MSMEG_2974	3040748	3039885	-	N
MSMEG_2975	3040917	3041594	+	Y
MSMEG_2976	3041591	3042871	+	N
MSMEG_2977	3042909	3043118	+	N
MSMEG_2978	3044086	3043394	-	N
MSMEG_2979	3044898	3044086	-	N
MSMEG_2980	3046022	3044895	-	N
MSMEG_2981	3046903	3046019	-	N
MSMEG_2982	3048207	3046939	-	N
MSMEG_2983	3048445	3048876	+	Y
MSMEG_2984	3049870	3049055	-	N
MSMEG_2985	3051504	3049867	-	N
MSMEG_2986	3052844	3051501	-	N
MSMEG_2987	3053973	3052841	-	N
MSMEG_2988	3054882	3053983	-	N
MSMEG_2989	3055061	3056095	+	N
MSMEG_2990	3056160	3057179	+	Y
MSMEG_2991	3057281	3058564	+	N
MSMEG_2992	3059857	3058595	-	N
MSMEG_2993	3060993	3059854	-	N
MSMEG_2994	3062286	3061057	-	N
MSMEG_2995	3063033	3062374	-	N
MSMEG_2996	3063126	3063980	+	N
MSMEG_2997	3063977	3064876	+	N
MSMEG_2998	3065413	3064877	-	N
