Gene	Start	Stop	Strand	Leaderless?
Rv3706c	4149902	4149591	-	Y
Rv3707c	4151040	4150030	-	N
Rv3708c	4152217	4151180	-	N
Rv3709c	4152805	4152218	-	Y
Rv3710	4153860	4155674	+	N
Rv3711c	4156729	4155740	-	Y
Rv3712	4156981	4158222	+	Y
Rv3713	4158227	4158922	+	N
Rv3714c	4159821	4158931	-	N
Rv3715c	4160500	4159889	-	N
Rv3716c	4160913	4160512	-	N
Rv3717	4161012	4161773	+	Y
Rv3718c	4162258	4161815	-	N
Rv3719	4162342	4163718	+	Y
Rv3720	4163736	4164998	+	N
Rv3721c	4166731	4164995	-	Y
Rv3722c	4168128	4166821	-	N
Rvnt41	4168345	4168430	+	N
Rv3723	4168536	4169300	+	N
Rv3724A	4169467	4169709	+	N
Rv3724B	4169606	4170169	+	N
Rv3725	4170229	4171143	+	Y
Rv3726	4171421	4172614	+	N
Rv3727	4172955	4174763	+	N
Rv3728	4174873	4178070	+	N
Rv3729	4178249	4180615	+	Y
Rv3730c	4181720	4180680	-	N
Rv3731	4181758	4182834	+	N
Rv3732	4182934	4183992	+	Y
Rv3733c	4184512	4184012	-	N
Rv3734c	4185890	4184526	-	Y
Rv3735	4186089	4186577	+	N
Rv3736	4186634	4187695	+	Y
Rv3737	4187699	4189288	+	Y (1 nt leader)
Rv3738c	4190232	4189285	-	N
Rv3739c	4190517	4190284	-	N
Rv3740c	4192179	4190833	-	N
Rv3741c	4192853	4192179	-	N
Rv3742c	4193245	4192850	-	N
Rv3743c	4195373	4193391	-	N
Rv3744	4195440	4195802	+	Y
Rv3745c	4196098	4195886	-	N
Rv3746c	4196506	4196171	-	N
Rv3747	4196724	4197107	+	Y
Rv3748	4197236	4197595	+	N
Rv3749c	4198137	4197628	-	N
Rv3750c	4198597	4198205	-	N
Rv3751	4198874	4199089	+	N
Rvnt42	4199217	4199131	-	N
Rv3752c	4199705	4199247	-	N
Rv3753c	4200242	4199721	-	Y
Rv3754	4200355	4201326	+	Y
Rv3755c	4201888	4201289	-	Y
Rv3756c	4202613	4201894	-	N
Rv3757c	4203299	4202610	-	N
Rv3758c	4204417	4203287	-	N
Rv3759c	4205373	4204426	-	Y
Rv3760	4205487	4205840	+	Y
Rv3761c	4206917	4205862	-	Y
Rv3762c	4208870	4206996	-	Y
Rv3763	4209047	4209526	+	N
Rv3764c	4211009	4209582	-	N
Rv3765c	4211820	4211080	-	Y
Rv3766	4212293	4212982	+	N
Rv3767c	4213940	4212996	-	N
Rv3768	4214070	4214429	+	N
Rv3769	4214615	4214887	+	Y
Rv3770c	4215775	4215200	-	N
Rv3770A	4216063	4215881	-	N
Rv3770B	4216269	4216078	-	N
Rv3771c	4216730	4216404	-	N
Rvnt43	4216937	4216865	-	N
Rvnt44	4217056	4216968	-	N
Rv3772	4217134	4218195	+	Y
Rv3773c	4218825	4218241	-	Y
Rv3774	4218849	4219673	+	Y
Rv3775	4219685	4220932	+	N
Rv3776	4221089	4222648	+	N
Rvnt45	4222667	4222581	-	N
Rv3777	4222703	4223680	+	Y
Rv3778c	4224895	4223699	-	N
Rv3779	4224985	4226985	+	Y
Rv3780	4226989	4227525	+	N
Rv3781	4227529	4228350	+	N
Rv3782	4228347	4229261	+	N
Rv3783	4229258	4230100	+	N
Rv3784	4230256	4231236	+	N
Rv3785	4231320	4232393	+	N
Rv3786c	4233597	4232374	-	Y
Rv3787c	4234536	4233610	-	N
Rv3788	4234780	4235265	+	N
Rv3789	4235374	4235739	+	N
Rv3790	4235779	4237164	+	Y (1 nt leader)
Rv3791	4237165	4237929	+	N
Rv3792	4237932	4239863	+	N
Rv3793	4239917	4243147	+	Y
Rv3794	4243233	4246517	+	Y
Rv3795	4246514	4249810	+	N
Rv3796	4249878	4251005	+	N
Rv3797	4251085	4252866	+	N
Rv3798	4252993	4254327	+	N
Rv3799c	4255948	4254380	-	N
Rv3800c	4261146	4255945	-	N
Rv3801c	4263066	4261153	-	N
Rv3802c	4264365	4263355	-	N
Rv3803c	4265462	4264563	-	N
Rv3804c	4266658	4265642	-	N
Rv3805c	4268836	4266953	-	N
Rv3806c	4269833	4268925	-	N
Rv3807c	4270337	4269840	-	N
Rv3808c	4272279	4270366	-	N
Rv3809c	4273475	4272276	-	N
Rv3810	4273739	4274593	+	N
Rv3811	4274756	4276417	+	Y
Rv3812	4276571	4278085	+	N
Rv3813c	4279215	4278394	-	N
Rv3814c	4280015	4279230	-	N
Rv3815c	4280788	4280033	-	N
Rv3816c	4281571	4280792	-	Y
Rv3817	4281647	4282402	+	N
Rv3818	4282449	4283999	+	N
Rv3819	4283996	4284331	+	N
Rv3820c	4285825	4284419	-	N
Rv3821	4285973	4286686	+	Y
Rv3822	4286721	4287935	+	N
Rv3823c	4291529	4288260	-	N
Rv3824c	4293174	4291639	-	N
Rv3825c	4299605	4293225	-	N
Rv3826	4299812	4301566	+	Y
Rv3827c	4302789	4301563	-	N
Rv3828c	4303397	4302786	-	N
Rv3829c	4305008	4303398	-	N
Rv3830c	4305685	4305056	-	N
Rv3831	4305757	4306239	+	Y
Rv3832c	4306811	4306236	-	Y
Rv3833	4306867	4307658	+	Y
Rv3834c	4308914	4307655	-	Y
Rv3835	4309047	4310396	+	Y (1 nt leader)
Rv3836	4310401	4310814	+	N
Rv3837c	4311707	4311009	-	N
Rv3838c	4312669	4311704	-	Y
Rv3839	4312765	4313541	+	N
Rv3840	4313567	4313980	+	N
Rv3841	4314178	4314723	+	Y
Rv3842c	4315562	4314738	-	N
Rv3843c	4316596	4315568	-	Y
Rv3844	4318775	4319266	+	N
Rv3845	4319281	4319640	+	N
Rv3846	4320704	4321327	+	N
Rv3847	4321538	4322071	+	N
Rv3848	4322326	4323234	+	N
Rv3849	4323499	4323897	+	N
Rv3850	4324015	4324671	+	N
Rv3851	4324683	4324967	+	N
Rv3852	4325074	4325478	+	N
Rv3853	4325495	4325968	+	N
Rv3854c	4327473	4326004	-	Y
Rv3855	4327549	4328199	+	N
Rv3856c	4329408	4328401	-	N
Rv3857c	4329614	4329417	-	N
Rv3858c	4331505	4330039	-	N
Rv3859c	4336081	4331498	-	N
Rv3860	4336777	4337949	+	N
Rv3861	4337946	4338272	+	N
Rv3862c	4338521	4338171	-	N
Rv3863	4338849	4340027	+	N
Rv3864	4340270	4341478	+	N
Rv3865	4341566	4341877	+	N
Rv3866	4341880	4342731	+	N
Rv3867	4342770	4343321	+	N
Rv3868	4343314	4345035	+	N
Rv3869	4345039	4346481	+	N
Rv3870	4346481	4348724	+	N
Rv3871	4348827	4350602	+	N
Rv3872	4350745	4351044	+	N
Rv3873	4351075	4352181	+	N
Rv3874	4352274	4352576	+	N
Rv3875	4352609	4352896	+	N
Rv3876	4353010	4355010	+	N
Rv3877	4355007	4356542	+	N
Rv3878	4356693	4357535	+	N
Rv3879c	4359782	4357593	-	N
Rv3880c	4360546	4360199	-	N
Rv3881c	4361925	4360543	-	N
Rv3882c	4363420	4362032	-	N
Rv3883c	4364757	4363417	-	N
Rv3884c	4366838	4364979	-	N
Rv3885c	4368521	4366908	-	N
Rv3886c	4370170	4368518	-	N
Rv3887c	4371684	4370155	-	N
Rv3888c	4372706	4371681	-	Y
Rv3889c	4373630	4372800	-	N
Rv3890c	4374013	4373726	-	N
Rv3891c	4374372	4374049	-	N
Rv3892c	4375683	4374484	-	N
Rv3893c	4375995	4375762	-	N
Rv3894c	4380452	4376262	-	N
Rv3895c	4381940	4380453	-	N
Rv3896c	4382851	4381943	-	N
Rv3897c	4383640	4383008	-	N
Rv3898c	4383985	4383653	-	N
Rv3899c	4385379	4384147	-	N
Rv3900c	4386308	4385373	-	N
Rv3901c	4386814	4386365	-	N
Rv3902c	4387895	4387365	-	N
Rv3903c	4390432	4387892	-	N
Rv3904c	4390709	4390437	-	N
Rv3905c	4391031	4390720	-	Y
Rv3906c	4391606	4391097	-	N
Rv3907c	4393073	4391631	-	Y
Rv3908	4393449	4394195	+	Y
Rv3909	4394192	4396600	+	N
Rv3910	4396597	4400151	+	N
Rv3911	4400186	4400854	+	N
Rv3912	4400870	4401634	+	N
Rv3913	4401728	4402735	+	N
Rv3914	4402732	4403082	+	N
Rv3915	4403192	4404412	+	N
Rv3916c	4405167	4404433	-	N
Rv3917c	4406491	4405457	-	N
Rv3918c	4407531	4406488	-	N
Rv3919c	4408202	4407528	-	N
Rv3920c	4408897	4408334	-	N
Rv3921c	4410069	4408969	-	N
Rv3922c	4410415	4410053	-	N
Rv3923c	4410762	4410412	-	N
Rv3924c	4410929	4410786	-	N
