operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
329		-			1622207	1630199	Rv1443c				1622671	1622207		1	Y	
329		-			1622207	1630199	Rv1444c				1623688	1623287		1	Y	
329		-			1622207	1630199	Rv1445c				1624457	1623714		1	N	
329		-			1622207	1630199	Rv1446c				1625365	1624454		1	N	
329		-			1622207	1630199	Rv1447c				1626962	1625418		1	N	
329		-			1622207	1630199	Rv1448c				1628080	1626959		1	N	
329		-			1622207	1630199	Rv1449c				1630199	1628097		1	N	
330		-			1639674	1646138	Rv1454c				1640660	1639674		1	Y	
330		-			1639674	1646138	Rv1456c				1642407	1641493		1	Y	
330		-			1639674	1646138	Rv1457c				1643322	1642537		1	N	
330		-			1639674	1646138	Rv1458c				1644260	1643319		1	N	
330		-			1639674	1646138	Rv1459c				1646138	1644363		1	Y	
332		+			1646186	1653578	Rv1460				1646258	1646992		1	Y	
332		+			1646186	1653578	Rv1461				1646989	1649529		1	N	
332		+			1646186	1653578	Rv1462				1649526	1650719		1	N	
332		+			1646186	1653578	Rv1463				1650716	1651516		1	N	
332		+			1646186	1653578	Rv1464				1651518	1652771		1	N	
332		+			1646186	1653578	Rv1465				1652768	1653256		1	N	
332		+			1646186	1653578	Rv1466				1653231	1653578		1	N	
333		-			1653673	1656721	Rv1467c				1655502	1653673		1	N	
333		-			1653673	1656721	Rv1468c				1656721	1655609		1	N	
334		+			1656963	1662572	Rv1469				1656963	1658936		1	N	
334		+			1656963	1662572	Rv1470				1658980	1659354		1	N	
334		+			1656963	1662572	Rv1471				1659370	1659741		1	Y	
334		+			1656963	1662572	Rv1472				1659811	1660620		1	Y	
334		+			1656963	1662572	Rv1473				1660656	1662284		1	N	
334		+			1656963	1662572	Rv1473A				1662381	1662572		1	N	
335		-			1662641	1666046	Rv1474c				1663204	1662641		1	N	
335		-			1662641	1666046	Rv1475c				1666046	1663215		1	N	
336		+			1666204	1672384	Rv1476				1666204	1666764		1	N	
336		+			1666204	1672384	Rv1477				1666990	1668408		1	N	
336		+			1666204	1672384	Rv1478				1668419	1669144		1	N	
336		+			1666204	1672384	Rv1479				1669283	1670416		1	N	
336		+			1666204	1672384	Rv1480				1670413	1671366		1	N	
336		+			1666204	1672384	Rv1481				1671377	1672384		1	N	
337		+			1673440	1680629	Rv1483				1673440	1674183		1	Y	
337		+			1673440	1680629	Rv1484				1674202	1675011		1	N	
337		+			1673440	1680629	Rv1485				1675017	1676051		1	N	
337		+			1673440	1680629	Rv1487				1676941	1677375		1	N	
337		+			1673440	1680629	Rv1488				1677397	1678542		1	N	
337		+			1673440	1680629	Rv1489				1678552	1678908		1	N	
337		+			1673440	1680629	Rv1489A				1678942	1679172		1	N	
337		+			1673440	1680629	Rv1490				1679322	1680629		1	N	
339		+			1682157	1689230	Rv1492				1682157	1684004		1	N	
339		+			1682157	1689230	Rv1493				1684005	1686257		1	N	
339		+			1682157	1689230	Rv1494				1686310	1686573		1	Y	
339		+			1682157	1689230	Rv1495				1686570	1686887		1	N	
339		+			1682157	1689230	Rv1496				1686884	1687888		1	N	
339		+			1682157	1689230	Rv1497				1687941	1689230		1	Y	
340		-			1689303	1690346	Rv1498c				1689920	1689303		1	N	
340		-			1689303	1690346	Rv1498A				1690346	1690134		1	N	
341		+			1690407	1693823	Rv1499				1690407	1690805		1	N	
341		+			1690407	1693823	Rv1500				1690850	1691878		1	N	
341		+			1690407	1693823	Rv1501				1691890	1692711		1	N	
341		+			1690407	1693823	Rv1502				1692924	1693823		1	N	
342		-			1693996	1699894	Rv1503c				1694544	1693996		1	N	
342		-			1693996	1699894	Rv1504c				1695144	1694545		1	N	
342		-			1693996	1699894	Rv1505c				1695946	1695281		1	N	
342		-			1693996	1699894	Rv1506c				1696443	1695943		1	N	
342		-			1693996	1699894	Rv1507c				1697422	1696727		1	N	
343		+			1699866	1705789	Rv1508A				1699866	1700228		1	N	
343		+			1699866	1705789	Rv1509				1700242	1701093		1	Y	
343		+			1699866	1705789	Rv1510				1701295	1702593		1	N	
343		+			1699866	1705789	Rv1511				1703074	1704096		1	N	
343		+			1699866	1705789	Rv1512				1704093	1705061		1	N	
343		+			1699866	1705789	Rv1513				1705058	1705789		1	N	
344		-			1705807	1708539	Rv1514c				1706595	1705807		1	N	
344		-			1705807	1708539	Rv1515c				1707526	1706630		1	N	
344		-			1705807	1708539	Rv1516c				1708539	1707529		1	N	
345		+			1708871	1714053	Rv1517				1708871	1709635		1	N	
345		+			1708871	1714053	Rv1518				1709644	1710603		1	N	
345		+			1708871	1714053	Rv1519				1710733	1711002		1	N	
345		+			1708871	1714053	Rv1520				1711028	1712068		1	N	
345		+			1708871	1714053	Rv1521				1712308	1714053		1	Y	
346		+			1717653	1720802	Rv1523				1717911	1718696		1	Y	
346		+			1717653	1720802	Rv1524				1718726	1719970		1	N	
346		+			1717653	1720802	Rv1525				1720032	1720802		1	Y	
347		-			1720780	1729450	Rv1526c				1722060	1720780		1	N	
347		-			1720780	1729450	Rv1527c				1728409	1722083		1	N	
347		-			1720780	1729450	Rv1528c				1729450	1728953		1	N	
348		+			1729502	1743771	Rv1529				1729502	1731256		1	Y	
348		+			1729502	1743771	Rv1530				1731373	1732476		1	Y	
348		+			1729502	1743771	Rv1531				1732473	1733039		1	N	
348		+			1729502	1743771	Rv1533				1733610	1734737		1	Y	
348		+			1729502	1743771	Rv1534				1734734	1735411		1	N	
348		+			1729502	1743771	Rv1535				1735976	1736212		1	N	
348		+			1729502	1743771	Rv1536				1736519	1739644		1	N	
348		+			1729502	1743771	Rv1537				1739841	1741247		1	N	
348		+			1729502	1743771	Rv1539				1742244	1742852		1	Y	
348		+			1729502	1743771	Rv1540				1742845	1743771		1	N	
351		-			1743778	1744836	Rv1541c				1744371	1743778		1	N	
351		-			1743778	1744836	Rv1542c				1744836	1744426		1	N	
352		+			1745064	1751248	Rv1543				1745064	1746089		1	N	
352		+			1745064	1751248	Rv1544				1746094	1746897		1	N	
352		+			1745064	1751248	Rv1545				1746919	1747146		1	N	
352		+			1745064	1751248	Rv1546				1747195	1747626		1	Y	
352		+			1745064	1751248	Rv1547				1747694	1751248		1	N	
353		+			1753510	1765383	Rv1549				1753510	1754037		1	N	
353		+			1753510	1765383	Rv1550				1753716	1755431		1	N	
353		+			1753510	1765383	Rv1551				1755445	1757310		1	N	
353		+			1753510	1765383	Rv1552				1757681	1759432		1	N	
353		+			1753510	1765383	Rv1553				1759435	1760178		1	N	
353		+			1753510	1765383	Rv1554				1760175	1760555		1	N	
353		+			1753510	1765383	Rv1555				1760552	1760929		1	N	
353		+			1753510	1765383	Rv1556				1761009	1761605		1	Y	
353		+			1753510	1765383	Rv1557				1761744	1762937		1	N	
353		+			1753510	1765383	Rv1558				1762947	1763393		1	Y	
353		+			1753510	1765383	Rv1559				1763428	1764717		1	Y	
353		+			1753510	1765383	Rv1560				1764770	1764973		1	Y	
353		+			1753510	1765383	Rv1561				1764979	1765383		1	N	
354		-			1765400	1775144	Rv1562c				1767142	1765400		1	N	
354		-			1765400	1775144	Rv1563c				1769432	1767135		1	N	
354		-			1765400	1775144	Rv1564c				1771601	1769436		1	Y	
354		-			1765400	1775144	Rv1565c				1773829	1771640		1	N	
354		-			1765400	1775144	Rv1566c				1774620	1773928		1	N	
354		-			1765400	1775144	Rv1567c				1775309	1774860		1	Y	
355		+			1775392	1779724	Rv1568				1775392	1776705		1	Y	
355		+			1775392	1779724	Rv1569				1776702	1777862		1	Y	
355		+			1775392	1779724	Rv1570				1777859	1778539		1	N	
355		+			1775392	1779724	Rv1571				1778539	1779048		1	N	
356		+			1779314	1780699	Rv1573				1779314	1779724		1	N	
356		+			1779314	1780699	Rv1574				1779930	1780241		1	N	
356		+			1779314	1780699	Rv1575				1780199	1780699		1	N	
357		-			1780643	1789836	Rv1576c				1782064	1780643		1	N	
357		-			1780643	1789836	Rv1577c				1782584	1782072		1	N	
357		-			1780643	1789836	Rv1578c				1783228	1782758		1	N	
357		-			1780643	1789836	Rv1579c				1783623	1783309		1	N	
357		-			1780643	1789836	Rv1580c				1783892	1783620		1	N	
357		-			1780643	1789836	Rv1581c				1784301	1783906		1	N	
357		-			1780643	1789836	Rv1582c				1785912	1784497		1	N	
357		-			1780643	1789836	Rv1583c				1786310	1785912		1	N	
357		-			1780643	1789836	Rv1584c				1786528	1786307		1	N	
357		-			1780643	1789836	Rv1585c				1787099	1786584		1	N	
357		-			1780643	1789836	Rv1586c				1788505	1787096		1	N	
357		-			1780643	1789836	Rv1587c				1789163	1788162		1	N	
357		-			1780643	1789836	Rv1588c				1789836	1789168		1	N	
358		+			1790284	1792235	Rv1589				1790284	1791333		1	N	
358		+			1790284	1792235	Rv1590				1791334	1791573		1	N	
358		+			1790284	1792235	Rv1591				1791570	1792235		1	N	
359		-			1792400	1794707	Rv1592c				1793740	1792400		1	N	
359		-			1792400	1794707	Rv1593c				1794707	1793997		1	Y	
360		+			1794756	1820029	Rv1594				1794756	1795805		1	N	
360		+			1794756	1820029	Rv1595				1795805	1797388		1	N	
360		+			1794756	1820029	Rv1596				1797388	1798245		1	N	
360		+			1794756	1820029	Rv1597				1798294	1799052		1	N	
360		+			1794756	1820029	Rv1599				1799565	1800899		1	Y	
360		+			1794756	1820029	Rv1600				1800896	1802038		1	N	
360		+			1794756	1820029	Rv1601				1802035	1802667		1	N	
360		+			1794756	1820029	Rv1602				1802664	1803284		1	N	
360		+			1794756	1820029	Rv1603				1803294	1804031		1	N	
360		+			1794756	1820029	Rv1604				1804039	1804851		1	N	
360		+			1794756	1820029	Rv1605				1804853	1805656		1	N	
360		+			1794756	1820029	Rv1606				1805653	1806000		1	N	
360		+			1794756	1820029	Rv1607				1806181	1807263		1	Y (1 nt leader)	
360		+			1794756	1820029	Rv1609				1807903	1809453		1	Y	
360		+			1794756	1820029	Rv1610				1809443	1810150		1	N	
360		+			1794756	1820029	Rv1611				1810240	1811058		1	N	
360		+			1794756	1820029	Rv1612				1811127	1812359		1	N	
360		+			1794756	1820029	Rv1613				1812359	1813171		1	N	
360		+			1794756	1820029	Rv1614				1813171	1814577		1	N	
360		+			1794756	1820029	Rv1615				1815310	1815693		1	Y	
360		+			1794756	1820029	Rv1616				1815683	1816081		1	N	
360		+			1794756	1820029	Rv1617				1816189	1817607		1	Y	
360		+			1794756	1820029	Rv1618				1817615	1818517		1	N	
360		+			1794756	1820029	Rv1619				1818575	1820029		1	N	
363		-			1819963	1830561	Rv1620c				1821693	1819963		1	N	
363		-			1819963	1830561	Rv1621c				1823273	1821690		1	N	
363		-			1819963	1830561	Rv1622c				1824400	1823360		1	N	
363		-			1819963	1830561	Rv1623c				1825887	1824430		1	N	
363		-			1819963	1830561	Rv1624c				1826567	1825998		1	Y	
363		-			1819963	1830561	Rv1625c				1827945	1826614		1	Y	
363		-			1819963	1830561	Rv1627c				1830073	1828865		1	N	
363		-			1819963	1830561	Rv1628c				1830561	1830070		1	Y	
365		+			1830665	1840583	Rv1629				1830665	1833379		1	Y	
365		+			1830665	1840583	Rv1630				1833542	1834987		1	N	
365		+			1830665	1840583	Rv1631				1835013	1836236		1	N	
365		+			1830665	1840583	Rv1633				1837012	1839171		1	Y	
365		+			1830665	1840583	Rv1634				1839168	1840583		1	N	
367		-			1840572	1843692	Rv1635c				1842242	1840572		1	N	
367		-			1840572	1843692	Rv1637c				1843692	1842898		1	N	
368		+			1842451	1846659	Rv1636				1842451	1842891		1	N	
368		+			1842451	1846659	Rv1638				1843741	1846659		1	N	
369		-			1846716	1852035	Rv1638A				1846973	1846716		1	N	
369		-			1846716	1852035	Rv1639c				1848440	1846989		1	Y	
369		-			1846716	1852035	Rv1640c				1852035	1848517		1	N	
370		+			1852273	1854388	Rv1641				1852273	1852878		1	N	
370		+			1852273	1854388	Rv1642				1852928	1853122		1	N	
370		+			1852273	1854388	Rv1643				1853184	1853573		1	N	
370		+			1852273	1854388	Rv1644				1853606	1854388		1	N	
371		+			1855764	1862253	Rv1646				1855764	1856696		1	N	
371		+			1855764	1862253	Rv1647				1856810	1857724		1	Y	
371		+			1855764	1862253	Rv1648				1857731	1858537		1	N	
371		+			1855764	1862253	Rv1649				1858733	1859758		1	N	
371		+			1855764	1862253	Rv1650				1859758	1862253		1	N	
372		+			1865576	1892287	Rv1652				1865591	1866634		1	Y	
372		+			1865576	1892287	Rv1653				1866631	1867845		1	N	
372		+			1865576	1892287	Rv1654				1867842	1868726		1	N	
372		+			1865576	1892287	Rv1655				1868723	1869925		1	N	
372		+			1865576	1892287	Rv1656				1869922	1870845		1	N	
372		+			1865576	1892287	Rv1657				1870842	1871354		1	N	
372		+			1865576	1892287	Rv1658				1871363	1872559		1	N	
372		+			1865576	1892287	Rv1659				1872639	1874051		1	N	
372		+			1865576	1892287	Rv1660				1874160	1875221		1	N	
372		+			1865576	1892287	Rv1661				1875304	1881684		1	N	
372		+			1865576	1892287	Rv1662				1881704	1886512		1	N	
372		+			1865576	1892287	Rv1663				1886512	1888020		1	N	
372		+			1865576	1892287	Rv1664				1888026	1891079		1	N	
372		+			1865576	1892287	Rv1665				1891226	1892287		1	N	
373		-			1892270	1895342	Rv1666c				1893562	1892270		1	N	
373		-			1892270	1895342	Rv1667c				1894230	1893577		1	N	
373		-			1892270	1895342	Rv1668c				1895342	1894224		1	Y	
374		+			1895725	1896867	Rv1669				1895725	1896087		1	N	
374		+			1895725	1896867	Rv1670				1896120	1896467		1	N	
374		+			1895725	1896867	Rv1671				1896475	1896867		1	N	
375		-			1896876	1900975	Rv1672c				1898207	1896876		1	N	
375		-			1896876	1900975	Rv1673c				1899232	1898300		1	N	
375		-			1896876	1900975	Rv1674c				1899916	1899260		1	N	
375		-			1896876	1900975	Rv1675c				1900975	1900241		1	N	
376		+			1901047	1910810	Rv1676				1901176	1901751		1	Y	
376		+			1901047	1910810	Rv1677				1901748	1902296		1	N	
376		+			1901047	1910810	Rv1678				1902397	1903299		1	N	
376		+			1901047	1910810	Rv1679				1903299	1904420		1	N	
376		+			1901047	1910810	Rv1680				1904429	1905253		1	N	
376		+			1901047	1910810	Rv1681				1905250	1906242		1	N	
376		+			1901047	1910810	Rv1682				1906403	1907320		1	N	
376		+			1901047	1910810	Rv1683				1907594	1910593		1	N	
376		+			1901047	1910810	Rv1684				1910586	1910810		1	N	
377		-			1910776	1912920	Rv1685c				1911399	1910776		1	N	
377		-			1910776	1912920	Rv1686c				1912081	1911401		1	N	
377		-			1910776	1912920	Rv1687c				1912920	1912153		1	N	
378		+			1912979	1927137	Rv1688				1912979	1913590		1	N	
378		+			1912979	1927137	Rv1689				1913602	1914876		1	Y (1 nt leader)	
378		+			1912979	1927137	Rv1690				1915527	1915910		1	N	
378		+			1912979	1927137	Rv1691				1915949	1916701		1	Y	
378		+			1912979	1927137	Rv1692				1916698	1917759		1	N	
378		+			1912979	1927137	Rv1693				1917756	1917932		1	Y (1 nt leader)	
378		+			1912979	1927137	Rv1694				1918480	1918746		1	Y	
378		+			1912979	1927137	Rv1695				1918746	1919669		1	N	
378		+			1912979	1927137	Rv1696				1919683	1921446		1	N	
378		+			1912979	1927137	Rv1697				1921542	1922723		1	Y	
378		+			1912979	1927137	Rv1698				1922745	1923689		1	N	
378		+			1912979	1927137	Rv1699				1923748	1925589		1	Y	
378		+			1912979	1927137	Rv1700				1925582	1926205		1	N	
378		+			1912979	1927137	Rv1701				1926202	1927137		1	N	
379		-			1927211	1934649	Rv1702c				1928575	1927211		1	N	
379		-			1927211	1934649	Rv1703c				1929721	1929131		1	N	
379		-			1927211	1934649	Rv1704c				1931456	1929786		1	N	
379		-			1927211	1934649	Rv1705c				1932654	1931497		1	N	
379		-			1927211	1934649	Rv1706c				1933878	1932694		1	N	
380		+			1934882	1946420	Rv1707				1934882	1936342		1	N	
380		+			1934882	1946420	Rv1708				1936360	1937316		1	N	
380		+			1934882	1946420	Rv1709				1937313	1938149		1	N	
380		+			1934882	1946420	Rv1710				1938146	1938841		1	N	
380		+			1934882	1946420	Rv1711				1938838	1939602		1	N	
380		+			1934882	1946420	Rv1712				1939599	1940291		1	N	
380		+			1934882	1946420	Rv1713				1940288	1941679		1	N	
380		+			1934882	1946420	Rv1714				1941853	1942665		1	N	
380		+			1934882	1946420	Rv1715				1942659	1943573		1	N	
380		+			1934882	1946420	Rv1716				1943576	1944406		1	N	
380		+			1934882	1946420	Rv1717				1944406	1944756		1	N	
380		+			1934882	1946420	Rv1718				1944809	1945627		1	N	
380		+			1934882	1946420	Rv1719				1945641	1946420		1	N	
381		-			1947030	1947643	Rv1720c				1947419	1947030		1	N	
381		-			1947030	1947643	Rv1721c				1947643	1947416		1	Y	
382		+			1947861	1950589	Rv1722				1947861	1949345		1	N	
382		+			1947861	1950589	Rv1723				1949342	1950589		1	N	
383		-			1950632	1951751	Rv1724c				1951051	1950632		1	N	
383		-			1950632	1951751	Rv1725c				1951751	1951041		1	Y	
384		+			1951852	1953839	Rv1726				1951852	1953237		1	N	
384		+			1951852	1953839	Rv1727				1953270	1953839		1	N	
385		-			1953864	1957245	Rv1728c				1954532	1953864		1	Y	
385		-			1953864	1957245	Rv1729c				1955569	1954631		1	N	
385		-			1953864	1957245	Rv1730c				1957245	1955692		1	N	
386		-			1959243	1967637	Rv1732c				1959791	1959243		1	Y	
386		-			1959243	1967637	Rv1733c				1960487	1959855		1	N	
386		-			1959243	1967637	Rv1734c				1961016	1960774		1	N	
386		-			1959243	1967637	Rv1735c				1961788	1961291		1	N	
386		-			1959243	1967637	Rv1736c				1964186	1962228		1	N	
386		-			1959243	1967637	Rv1737c				1965370	1964183		1	N	
386		-			1959243	1967637	Rv1739c				1967637	1965955		1	N	
387		+			1967705	1970704	Rv1740				1967705	1967917		1	Y	
387		+			1967705	1970704	Rv1741				1967917	1968165		1	N	
387		+			1967705	1970704	Rv1742				1968173	1968910		1	N	
387		+			1967705	1970704	Rv1743				1969004	1970704		1	N	
388		-			1970989	1971991	Rv1744c				1971390	1970989		1	N	
388		-			1970989	1971991	Rv1745c				1971991	1971380		1	N	
389		+			1972138	1977331	Rv1746				1972138	1973568		1	Y	
389		+			1972138	1977331	Rv1747				1973630	1976227		1	N	
389		+			1972138	1977331	Rv1748				1976660	1977331		1	Y	
390		-			1977328	1979567	Rv1749c				1977885	1977328		1	N	
390		-			1977328	1979567	Rv1750c				1979567	1977969		1	N	
391		+			1979621	1981579	Rv1751				1979621	1981003		1	N	
391		+			1979621	1981579	Rv1752				1981130	1981579		1	N	
392		-			1981614	1992577	Rv1753c				1984775	1981614		1	N	
392		-			1981614	1992577	Rv1754c				1986670	1984979		1	N	
392		-			1981614	1992577	Rv1755c				1987696	1986854		1	N	
392		-			1981614	1992577	Rv1756c				1988629	1987745		1	N	
392		-			1981614	1992577	Rv1757c				1989006	1988680		1	N	
392		-			1981614	1992577	Rv1759c				1992577	1989833		1	N	
393		-			1994671	1995842	Rv1761c				1995054	1994671		1	N	
393		-			1994671	1995842	Rv1762c				1995842	1995054		1	N	
394		+			1996152	1997413	Rv1763				1996152	1996478		1	N	
394		+			1996152	1997413	Rv1764				1996529	1997413		1	N	
396		+			1999737	2011960	Rv1766				1999737	2000006		1	N	
396		+			1999737	2011960	Rv1767				2000074	2000433		1	Y	
396		+			1999737	2011960	Rv1768				2000614	2002470		1	N	
396		+			1999737	2011960	Rv1769				2002626	2003870		1	Y	
396		+			1999737	2011960	Rv1770				2003878	2005164		1	N	
396		+			1999737	2011960	Rv1771				2005161	2006447		1	N	
396		+			1999737	2011960	Rv1772				2006636	2006947		1	N	
396		+			1999737	2011960	Rv1774				2007832	2009172		1	N	
396		+			1999737	2011960	Rv1775				2009172	2009990		1	N	
398		-			2012081	2017476	Rv1778c				2012530	2012081		1	N	
398		-			2012081	2017476	Rv1779c				2014479	2012686		1	N	
398		-			2012081	2017476	Rv1781c				2017476	2015302		1	N	
399		+			2024828	2044775	Rv1786				2024828	2025031		1	N	
399		+			2024828	2044775	Rv1787				2025301	2026398		1	N	
399		+			2024828	2044775	Rv1788				2026477	2026776		1	N	
399		+			2024828	2044775	Rv1789				2026790	2027971		1	N	
399		+			2024828	2044775	Rv1790				2028425	2029477		1	N	
399		+			2024828	2044775	Rv1791				2029904	2030203		1	N	
399		+			2024828	2044775	Rv1793				2030694	2030978		1	N	
399		+			2024828	2044775	Rv1794				2031066	2031968		1	N	
399		+			2024828	2044775	Rv1795				2032240	2033751		1	N	
399		+			2024828	2044775	Rv1796				2033729	2035486		1	N	
399		+			2024828	2044775	Rv1797				2035483	2036703		1	N	
399		+			2024828	2044775	Rv1798				2036700	2038532		1	N	
399		+			2024828	2044775	Rv1799				2039159	2039350		1	N	
399		+			2024828	2044775	Rv1800				2039453	2041420		1	N	
399		+			2024828	2044775	Rv1801				2042001	2043272		1	N	
399		+			2024828	2044775	Rv1802				2043384	2044775		1	N	
