operon no.	locus tag	start	end	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
1577	CCNA_02725	1153935	1155602	-	CDS	y	-	y	1153912				TRUE	1	n	simple	0	0	23
1578	CCNA_02726	1153113	1153643	-	CDS	n	-	n	1153012	1153056			TRUE	multiple	y	complex	0	0	101
1582	CCNA_02731	1148083	1148772	-	CDS	y	-	y	1147720				TRUE	1	n	simple	0	0	363
1582	CCNA_02732	1147761	1147967	-	CDS	y	-	y	1147720				TRUE	1	n	simple	0	0	41
1584	CCNA_02733	1146718	1147500	-	CDS	y	-	y					NO	0	y	complex	0	0	
1584	CCNA_02734	1145845	1146717	-	CDS	y	-	y					NO	0	y	complex	0	0	
1584	CCNA_02735	1145085	1145801	-	CDS	y	-	y					NO	0	y	complex	0	0	
1586	CCNA_02737	1144002	1144457	-	CDS	n	-	n	1144002				TRUE	1	n	simple	0	0	0
1588	CCNA_02739	1141980	1142960	-	CDS	y	-	y					NO	0	n	simple	0	0	
1588	CCNA_02740	1141549	1141983	-	CDS	y	-	y					NO	0	n	simple	0	0	
1591	CCNA_02742	1139193	1140464	-	CDS	y	-	y	1136608				POTENTIAL	1	n	simple	0	0	2585
1591	CCNA_03975	1139044	1139196	-	CDS	y	-	y	1136608				POTENTIAL	1	n	simple	0	0	2436
1591	CCNA_02743	1136636	1139044	-	CDS	y	-	y	1136608				POTENTIAL	1	n	simple	0	0	28
1592	CCNA_02744	1135748	1136464	-	CDS	n	-	n					NO	0	n	simple	0	0	
1593	CCNA_02745	1134747	1135388	-	CDS	n	-	n	1134747				POTENTIAL	1	n	simple	0	0	0
1595	CCNA_02747	1132803	1133615	-	CDS	n	-	n	1132783				TRUE	1	n	simple	0	0	20
1597	CCNA_02749	1131967	1132416	-	CDS	y	-	y					NO	0	n	simple	0	0	
1597	CCNA_02750	1131248	1131922	-	CDS	y	-	y					NO	0	n	simple	0	0	
1597	CCNA_02751	1130253	1131251	-	CDS	y	-	y					NO	0	n	simple	0	0	
1598	CCNA_02752	1128087	1130159	-	CDS	n	-	n	1128032				TRUE	1	n	simple	0	0	55
1599	CCNA_02753	1125459	1127918	-	CDS	n	-	n					NO	0	n	simple	0	0	
1600	CCNA_02754	1123667	1124965	-	CDS	n	-	n	1123652				TRUE	1	n	simple	0	0	15
1602	CCNA_02756	1122099	1122857	-	CDS	n	-	n	1121965				POTENTIAL	1	n	simple	0	0	134
1608	CCNA_02764	1116476	1116715	-	CDS	y	-	y					NO	0	y	complex	0	0	
1608	CCNA_02765	1116041	1116424	-	CDS	y	-	y					NO	0	y	complex	0	0	
1608	CCNA_02766	1115766	1116044	-	CDS	y	-	y					NO	0	y	complex	0	0	
1608	CCNA_02767	1114498	1115754	-	CDS	y	-	y					NO	0	y	complex	0	0	
1608	CCNA_02768	1113518	1114501	-	CDS	y	-	y					NO	0	y	complex	0	0	
1608	CCNA_02769	1112757	1113521	-	CDS	y	-	y					NO	0	y	complex	0	0	
1608	CCNA_02770	1111398	1112753	-	CDS	y	-	y					NO	0	y	complex	0	0	
1611	CCNA_02775	1108457	1108648	-	CDS	n	-	n					NO	0	y	complex	0	0	
1612	CCNA_02776	1106904	1108358	-	CDS	n	-	n	1106679	1106691			TRUE	multiple	n	complex	0	0	225
1613	CCNA_02777	1106589	1106723	-	CDS	n	-	n	1106297				TRUE	1	y	complex	0	0	292
1616	CCNA_02782	1102476	1102961	-	CDS	n	-	n	1102260				TRUE	1	n	simple	0	0	216
1618	CCNA_02788	1097194	1097424	-	CDS	n	-	n					NO	0	y	complex	0	0	
1619	CCNA_02789	1096907	1097116	-	CDS	n	-	n					NO	0	n	simple	0	0	
1623	CCNA_02794	1087672	1089429	-	CDS	y	-	y					NO	0	n	simple	0	0	
1623	CCNA_02795	1087022	1087675	-	CDS	y	-	y					NO	0	n	simple	0	0	
1624	CCNA_02796	1086823	1086957	-	CDS	y	-	y					NO	0	n	simple	0	0	
1624	CCNA_02797	1086592	1086711	-	CDS	y	-	y					NO	0	n	simple	0	0	
1625	CCNA_02798	1085850	1086524	-	CDS	n	-	n					NO	0	n	simple	0	0	
1627	CCNA_02801	1083600	1084607	-	CDS	n	-	n					NO	0	n	simple	0	0	
1633	CCNA_02815	1069399	1071363	-	CDS	y	-	y					NO	0	n	simple	0	0	
1633	CCNA_02816	1069022	1069393	-	CDS	y	-	y					NO	0	n	simple	0	0	
1634	CCNA_02817	1068748	1068951	-	CDS	n	-	n	1068618				TRUE	1	n	simple	0	0	130
1636	CCNA_02819	1067575	1067730	-	CDS	n	-	n	1067510				POTENTIAL	1	n	simple	0	0	65
1639	CCNA_02821	1064118	1065452	-	CDS	y	-	y	1062909	1063040	1063065		TRUE	multiple	y	complex	0	0	1209
1639	CCNA_02822	1063267	1064121	-	CDS	y	-	y	1062909	1063040	1063065		TRUE	multiple	y	complex	0	0	358
1639	CCNA_03978	1063114	1063260	-	CDS	y	-	y	1062909	1063040	1063065		TRUE	multiple	y	complex	0	0	205
1640	CCNA_02823	1062893	1063018	-	CDS	n	-	n	1062673				TRUE	1	y	complex	0	0	220
1647	CCNA_02833	1055013	1055774	-	CDS	y	-	y					NO	0	y	complex	0	0	
1647	CCNA_02834	1054041	1054982	-	CDS	y	-	y					NO	0	y	complex	0	0	
1647	CCNA_02835	1053363	1053992	-	CDS	y	-	y					NO	0	y	complex	0	0	
1647	CCNA_02836	1052914	1053366	-	CDS	y	-	y					NO	0	y	complex	0	0	
1647	CCNA_02837	1052337	1052897	-	CDS	y	-	y					NO	0	y	complex	0	0	
1647	CCNA_02838	1051909	1052310	-	CDS	y	-	y					NO	0	y	complex	0	0	
1648	CCNA_02839	1048755	1051631	-	CDS	n	-	n	1048755				POTENTIAL	1	n	simple	0	0	0
1651	CCNA_02842	1045985	1047391	-	CDS	y	-	y	1044666	1044707			TRUE	multiple	y	complex	0	0	1319
1651	CCNA_02843	1045678	1045980	-	CDS	y	-	y	1044666	1044707			TRUE	multiple	y	complex	0	0	1012
1651	CCNA_02844	1045447	1045665	-	CDS	y	-	y	1044666	1044707			TRUE	multiple	y	complex	0	0	781
1651	CCNA_02845	1044743	1045414	-	CDS	y	-	y	1044666	1044707			TRUE	multiple	y	complex	0	0	77
1652	CCNA_02846	1042708	1044300	-	CDS	n	-	n	1042565	1042616	1042629		TRUE	multiple	n	complex	0	0	143
1653	CCNA_02847	1042076	1042528	-	CDS	y	-	y	1038345				TRUE	1	n	simple	0	0	3731
1653	CCNA_02848	1040097	1042079	-	CDS	y	-	y	1038345				TRUE	1	n	simple	0	0	1752
1653	CCNA_02849	1039454	1039942	-	CDS	y	-	y	1038345				TRUE	1	n	simple	0	0	1109
1653	CCNA_02850	1038345	1039457	-	CDS	y	-	y	1038345				TRUE	1	n	simple	0	0	0
1655	CCNA_02852	1036182	1037552	-	CDS	n	-	n					NO	0	y	complex	0	0	
1656	CCNA_02853	1034624	1036021	-	CDS	y	-	y	1033439	1033480			POTENTIAL	multiple	n	simple	0	0	1185
1656	CCNA_02854	1033816	1034493	-	CDS	y	-	y	1033439	1033480			POTENTIAL	multiple	n	simple	0	0	377
1656	CCNA_02855	1033480	1033797	-	CDS	y	-	y	1033439	1033480			POTENTIAL	multiple	n	simple	0	0	41
1657	CCNA_02856	1032842	1033351	-	CDS	y	-	y	1030963				POTENTIAL	1	y	complex	0	0	1879
1657	CCNA_02858	1031333	1032640	-	CDS	y	-	y	1030963				POTENTIAL	1	y	complex	0	0	370
1657	CCNA_02859	1030977	1031336	-	CDS	y	-	y	1030963				POTENTIAL	1	y	complex	0	0	14
1658	CCNA_02860	1029870	1030814	-	CDS	n	-	n	1029846				TRUE	1	n	simple	0	0	24
1660	CCNA_02861	1027250	1029781	-	CDS	y	-	y					NO	0	n	simple	0	0	
1660	CCNA_02862	1026070	1027614	-	CDS	y	-	y					NO	0	n	simple	0	0	
1661	CCNA_02863	1025325	1025945	-	CDS	y	-	y					NO	0	n	simple	0	0	
1661	CCNA_02864	1024702	1025328	-	CDS	y	-	y					NO	0	n	simple	0	0	
1661	CCNA_02865	1024067	1024702	-	CDS	y	-	y					NO	0	n	simple	0	0	
1665	CCNA_02867	1022775	1023281	-	CDS	y	-	y					NO	0	n	simple	0	0	
1665	CCNA_02868	1022599	1022778	-	CDS	y	-	y					NO	0	n	simple	0	0	
1665	CCNA_02869	1022318	1022602	-	CDS	y	-	y					NO	0	n	simple	0	0	
1666	CCNA_02870	1021746	1022162	-	CDS	y	-	y					NO	0	n	simple	0	0	
1666	CCNA_02871	1021332	1021730	-	CDS	y	-	y					NO	0	n	simple	0	0	
1666	CCNA_03882	1021054	1021335	-	CDS	y	-	y					NO	0	n	simple	0	0	
1667	CCNA_02872	1019691	1020911	-	CDS	n	-	n					NO	0	n	simple	0	0	
1670	CCNA_02874	1018742	1019158	-	CDS	y	-	y					NO	0	n	simple	0	0	
1670	CCNA_02875	1018354	1018752	-	CDS	y	-	y					NO	0	n	simple	0	0	
1670	CCNA_02877	1017013	1018341	-	CDS	y	-	y					NO	0	n	simple	0	0	
1671	CCNA_02878	1016215	1016373	-	CDS	n	-	n	1016127				POTENTIAL	1	n	simple	0	0	88
1672	CCNA_02879	1016045	1016140	-	CDS	n	-	n					NO	0	n	simple	0	0	
1673	CCNA_02880	1014211	1015914	-	CDS	n	-	n					NO	0	n	simple	0	0	
1675	CCNA_02882	1011863	1012264	-	CDS	y	-	y					NO	0	n	simple	0	0	
1675	CCNA_02883	1010223	1011848	-	CDS	y	-	y					NO	0	n	simple	0	0	
1676	CCNA_02884	1009308	1010075	-	CDS	n	-	n					NO	0	n	simple	0	0	
1680	CCNA_02889	1004971	1005477	-	CDS	n	-	n	1004928				TRUE	1	n	simple	0	0	43
1684	CCNA_02893	1000867	1002552	-	CDS	y	-	y					NO	0	y	complex	0	0	
1684	CCNA_02894	999540	1000697	-	CDS	y	-	y					NO	0	y	complex	0	0	
1685	CCNA_02895	996174	999395	-	CDS	n	-	n	995905				TRUE	1	n	simple	0	0	269
1689	CCNA_02900	988443	989756	-	CDS	y	-	y	986718				TRUE	1	n	simple	0	0	1725
1689	CCNA_02901	986724	988235	-	CDS	y	-	y	986718				TRUE	1	n	simple	0	0	6
1690	CCNA_02902	984178	986313	-	CDS	n	-	n					NO	0	n	simple	0	0	
1694	CCNA_02908	978246	978959	-	CDS	n	-	n	978246				POTENTIAL	1	n	simple	0	0	0
1696	CCNA_02910	973599	976538	-	CDS	n	-	n	973520				TRUE	1	n	simple	0	0	79
1700	CCNA_02922	960468	960611	-	CDS	n	-	n	960452				TRUE	1	n	simple	0	0	16
1701	CCNA_02923	957091	960165	-	CDS	n	-	n					NO	0	n	simple	0	0	
1702	CCNA_02924	956441	956719	-	CDS	n	-	n	956288				TRUE	1	n	simple	0	0	153
1706	CCNA_02930	951480	952013	-	CDS	n	-	n	951448				TRUE	1	y	complex	1	CCNA_R0176	32
1707	CCNA_02931	951073	951318	-	CDS	n	-	n	951059				TRUE	1	n	simple	0	0	14
1711	CCNA_02935	945759	947972	-	CDS	n	-	n	945743				TRUE	1	n	simple	0	0	16
1719	CCNA_02945	936282	938243	-	CDS	n	-	n					NO	0	n	simple	0	0	
1724	CCNA_02955	927757	928530	-	CDS	y	-	y					NO	0	n	simple	0	0	
1724	CCNA_02956	927216	927752	-	CDS	y	-	y					NO	0	n	simple	0	0	
1724	CCNA_02957	926888	927250	-	CDS	y	-	y					NO	0	n	simple	0	0	
1727	CCNA_02961	924279	925349	-	CDS	n	-	n	924260				TRUE	1	n	simple	0	0	19
1729	CCNA_02963	923353	923613	-	CDS	y	-	y	923108				TRUE	1	n	simple	0	0	245
1729	CCNA_03984	923140	923328	-	CDS	y	-	y	923108				TRUE	1	n	simple	0	0	32
1731	CCNA_02965	920699	921940	-	CDS	y	-	y	920082	920192			TRUE	multiple	n	complex	0	0	617
1731	CCNA_02966	920210	920689	-	CDS	y	-	y	920082	920192			TRUE	multiple	n	complex	0	0	128
1732.5	CCNA_03902	917357	917692	-	CDS	y	-	y					NO	0	n	simple	0	0	
1732.5	CCNA_03883	916944	917360	-	CDS	y	-	y					NO	0	n	simple	0	0	
1733	CCNA_02971	914877	915905	-	CDS	n	-	n	914835				TRUE	1	n	simple	0	0	42
1734	CCNA_02972	914181	914801	-	CDS	n	-	n	914181				POTENTIAL	1	n	simple	0	0	0
1736	CCNA_02976	911092	911451	-	CDS	n	-	n	911068				TRUE	1	n	simple	0	0	24
1739	CCNA_02979	907325	908509	-	CDS	y	-	y	906558				TRUE	1	y	complex	0	0	767
1739	CCNA_02980	906558	907349	-	CDS	y	-	y	906558				TRUE	1	y	complex	0	0	0
1742	CCNA_02986	900515	902434	-	CDS	n	-	n	900471				TRUE	1	n	simple	0	0	44
1748	CCNA_02992	897543	898013	-	CDS	y	-	y					NO	0	n	simple	0	0	
1748	CCNA_02993	896251	897543	-	CDS	y	-	y					NO	0	n	simple	0	0	
1749	CCNA_02994	892774	896073	-	CDS	n	-	n	892709				TRUE	1	n	simple	0	0	65
1751	CCNA_02996	890456	891649	-	CDS	y	-	y	889973				TRUE	1	n	simple	0	0	483
1751	CCNA_02997	890114	890323	-	CDS	y	-	y	889973				TRUE	1	n	simple	0	0	141
1754	CCNA_02999	888648	889433	-	CDS	y	-	y					NO	0	n	simple	0	0	
1754	CCNA_03000	887809	888651	-	CDS	y	-	y					NO	0	n	simple	0	0	
1755	CCNA_03001	887423	887707	-	CDS	n	-	n	887392				TRUE	1	n	simple	0	0	31
1756	CCNA_03002	886608	887225	-	CDS	n	-	n	886608				TRUE	1	n	simple	0	0	0
1759	CCNA_03010	878445	878861	-	CDS	n	-	n	878417				TRUE	1	n	simple	0	0	28
1760	CCNA_03011	877845	878354	-	CDS	n	-	n	877657				TRUE	1	y	complex	0	0	188
1762	CCNA_03014	874472	875365	-	CDS	y	-	y					NO	0	y	complex	1	CCNA_R0178	
1762	CCNA_03015	874246	874503	-	CDS	y	-	y					NO	0	y	complex	1	CCNA_R0178	
1762	CCNA_03016	873737	874234	-	CDS	y	-	y					NO	0	y	complex	1	CCNA_R0178	
1762	CCNA_03017	872801	873727	-	CDS	y	-	y					NO	0	y	complex	1	CCNA_R0178	
1763	CCNA_03019	868499	871351	-	CDS	n	-	n					NO	0	n	simple	0	0	
1765	CCNA_03021	867073	867285	-	CDS	y	-	y	862707				TRUE	1	n	simple	0	0	4366
1765	CCNA_03022	865919	867103	-	CDS	y	-	y	862707				TRUE	1	n	simple	0	0	3212
1765	CCNA_03023	863844	866009	-	CDS	y	-	y	862707				TRUE	1	n	simple	0	0	1137
1765	CCNA_03024	862733	863623	-	CDS	y	-	y	862707				TRUE	1	n	simple	0	0	26
1768	CCNA_03028	858969	859820	-	CDS	y	-	y	858208				TRUE	1	n	simple	0	0	761
1768	CCNA_03029	858235	858972	-	CDS	y	-	y	858208				TRUE	1	n	simple	0	0	27
1770	CCNA_03031	856339	857178	-	CDS	y	-	y	854865				TRUE	1	n	simple	0	0	1474
1770	CCNA_03032	854942	856342	-	CDS	y	-	y	854865				TRUE	1	n	simple	0	0	77
1772	CCNA_03034	853828	854022	-	CDS	n	-	n	853801				TRUE	1	n	simple	0	0	27
1773	CCNA_03035	852664	853752	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	7463
1773	CCNA_03036	851606	852583	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	6405
1773	CCNA_03037	850097	851602	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	4896
1773	CCNA_03038	848543	850096	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	3342
1773	CCNA_03039	847866	848543	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	2665
1773	CCNA_03040	846174	847856	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	973
1773	CCNA_03041	845284	846177	-	CDS	y	-	y	845201				TRUE	1	y	complex	0	0	83
1774	CCNA_03043	844228	844407	-	CDS	n	-	n	844156				TRUE	1	n	simple	0	0	72
1774.1	CCNA_03042	844582	845094	-	CDS	n	-	n	844556				TRUE	1	n	simple	0	0	26
1777	CCNA_03047	841536	842291	-	CDS	y	-	y					NO	0	y	complex	0	0	
1777	CCNA_03048	839965	841539	-	CDS	y	-	y					NO	0	y	complex	0	0	
1777	CCNA_03049	838445	839911	-	CDS	y	-	y					NO	0	y	complex	0	0	
1778	CCNA_03050	837536	838309	-	CDS	n	-	n	837536				TRUE	1	n	simple	0	0	0
1779	CCNA_03051	836959	837357	-	CDS	n	-	n	836902				POTENTIAL	1	n	simple	0	0	57
1780	CCNA_03052	835583	836755	-	CDS	n	-	n	835583				POTENTIAL	1	n	simple	0	0	0
1783	CCNA_03055	833875	834555	-	CDS	n	-	n	833779				POTENTIAL	1	n	simple	0	0	96
1784	CCNA_03056	832291	832680	-	CDS	n	-	n	832253				TRUE	1	n	simple	0	0	38
1786	CCNA_03057	831827	832192	-	CDS	y	-	y	830335				POTENTIAL	1	n	simple	0	0	1492
1786	CCNA_03058	830913	831824	-	CDS	y	-	y	830335				POTENTIAL	1	n	simple	0	0	578
1786	CCNA_03059	830359	830916	-	CDS	y	-	y	830335				POTENTIAL	1	n	simple	0	0	24
1789	CCNA_03062	828022	829134	-	CDS	n	-	n	827888				TRUE	1	n	simple	0	0	134
1790	CCNA_03063	826507	827604	-	CDS	y	-	y	826124				TRUE	1	n	simple	0	0	383
1790	CCNA_03064	826164	826526	-	CDS	y	-	y	826124				TRUE	1	n	simple	0	0	40
1792	CCNA_03066	823511	825601	-	CDS	n	-	n	823467	823481			TRUE	multiple	y	complex	0	0	44
1793	CCNA_03067	822970	823368	-	CDS	n	-	n					NO	0	n	simple	0	0	
1799	CCNA_03079	814301	814636	-	CDS	y	-	y	814089				TRUE	1	n	simple	0	0	212
1799	CCNA_03080	814102	814353	-	CDS	y	-	y	814089				TRUE	1	n	simple	0	0	13
1800	CCNA_03884	813905	814084	-	CDS	y	-	y					NO	0	n	simple	0	0	
1800	CCNA_03081	813459	813866	-	CDS	y	-	y					NO	0	n	simple	0	0	
1801	CCNA_03082	812333	813085	-	CDS	n	-	n	812179	812190	812266	812284	TRUE	multiple	n	complex	0	0	154
1802	CCNA_03083	809878	811602	-	CDS	n	-	n					NO	0	n	simple	0	0	
1803	CCNA_03084	808537	809775	-	CDS	n	-	n	808516				TRUE	1	n	simple	0	0	21
1804	CCNA_03085	807416	808393	-	CDS	n	-	n					NO	0	n	simple	0	0	
1805	CCNA_03086	806906	807352	-	CDS	n	-	n	806892				POTENTIAL	1	n	simple	0	0	14
1808	CCNA_03089	803691	804104	-	CDS	y	-	y	802683				TRUE	1	y	complex	0	0	1008
1808	CCNA_03090	802710	803672	-	CDS	y	-	y	802683				TRUE	1	y	complex	0	0	27
1811	CCNA_03094	799008	800066	-	CDS	y	-	y	797904				TRUE	1	y	complex	0	0	1104
1811	CCNA_03095	797904	798929	-	CDS	y	-	y	797904				TRUE	1	y	complex	0	0	0
1812	CCNA_03096	795246	797741	-	CDS	n	-	n					NO	0	n	simple	0	0	
1813	CCNA_03097	793728	794729	-	CDS	n	-	n	793689				TRUE	1	n	simple	0	0	39
1815	CCNA_03099	791847	792587	-	CDS	y	-	y	791525				TRUE	1	y	complex	0	0	322
1815	CCNA_03100	791575	791796	-	CDS	y	-	y	791525				TRUE	1	y	complex	0	0	50
1816	CCNA_03101	790560	791477	-	CDS	y	-	y	789035				POTENTIAL	1	n	simple	0	0	1525
1816	CCNA_03102	789079	790563	-	CDS	y	-	y	789035				POTENTIAL	1	n	simple	0	0	44
1818	CCNA_03105	786452	787102	-	CDS	n	-	n	786452				TRUE	1	n	simple	0	0	0
1821	CCNA_03108	782074	785355	-	CDS	n	-	n	782002				TRUE	1	n	simple	0	0	72
1823	CCNA_03110	781202	781570	-	CDS	n	-	n	781151				TRUE	1	n	simple	0	0	51
1824	CCNA_03112	779688	780974	-	CDS	n	-	n	779688				POTENTIAL	1	n	simple	0	0	0
1825	CCNA_03113	778431	779150	-	CDS	n	-	n	778333				TRUE	1	n	simple	0	0	98
1828	CCNA_03118	775648	775887	-	CDS	n	-	n	775620				TRUE	1	n	simple	0	0	28
1828.1	CCNA_03119	775048	775446	-	CDS	n	-	n	774996				TRUE	1	n	simple	0	0	52
1831	CCNA_03121	774111	774371	-	CDS	y	-	y	773160				POTENTIAL	1	y	complex	0	0	951
1831	CCNA_03122	773449	774126	-	CDS	y	-	y	773160				POTENTIAL	1	y	complex	0	0	289
1831	CCNA_03123	773160	773456	-	CDS	y	-	y	773160				POTENTIAL	1	y	complex	0	0	0
1835	CCNA_03128	765820	766752	-	CDS	n	-	n					NO	0	n	simple	0	0	
1836	CCNA_03129	764238	765614	-	CDS	n	-	n					NO	0	n	simple	0	0	
1837	CCNA_03130	763283	763978	-	CDS	n	-	n	763161	763193	763218		TRUE	multiple	n	complex	0	0	122
1838	CCNA_03131	762065	762868	-	CDS	y	-	y	761402				TRUE	1	y	complex	0	0	663
1838	CCNA_03132	761696	762022	-	CDS	y	-	y	761402				TRUE	1	y	complex	0	0	294
1838	CCNA_03133	761406	761702	-	CDS	y	-	y	761402				TRUE	1	y	complex	0	0	4
1842	CCNA_03139	752608	754461	-	CDS	n	-	n	752585				POTENTIAL	1	n	simple	0	0	23
1844	CCNA_03142	748722	750680	-	CDS	n	-	n					NO	0	y	complex	0	0	
1845	CCNA_03143	746559	748328	-	CDS	n	-	n	746493				TRUE	1	n	simple	0	0	66
1846	CCNA_03144	744506	746437	-	CDS	n	-	n	744478				POTENTIAL	1	n	simple	0	0	28
1851	CCNA_03150	736646	736804	-	CDS	n	-	n					NO	0	n	simple	0	0	
1857	CCNA_03160	726319	726834	-	CDS	n	-	n	726319				POTENTIAL	1	n	simple	0	0	0
1859	CCNA_03162	723522	724967	-	CDS	y	-	y	722236				TRUE	1	n	simple	0	0	1286
1859	CCNA_03163	722535	723506	-	CDS	y	-	y	722236				TRUE	1	n	simple	0	0	299
1861	CCNA_03165	717956	719365	-	CDS	n	-	n					NO	0	n	simple	0	0	
1863	CCNA_03167	716300	717154	-	CDS	n	-	n					NO	0	n	simple	0	0	
1864	CCNA_03168	715208	716059	-	CDS	n	-	n	715182				TRUE	1	n	simple	0	0	26
1866	CCNA_03170	713652	714173	-	CDS	y	-	y					NO	0	y	complex	0	0	
1866	CCNA_03171	711051	713603	-	CDS	y	-	y					NO	0	y	complex	0	0	
1866	CCNA_03172	710208	710972	-	CDS	y	-	y					NO	0	y	complex	0	0	
1868	CCNA_03175	707720	708124	-	CDS	y	-	y	704821				TRUE	1	n	simple	0	0	2899
1868	CCNA_03176	707485	707775	-	CDS	y	-	y	704821				TRUE	1	n	simple	0	0	2664
1868	CCNA_03177	705469	707457	-	CDS	y	-	y	704821				TRUE	1	n	simple	0	0	648
1868	CCNA_03178	704864	705220	-	CDS	y	-	y	704821				TRUE	1	n	simple	0	0	43
1871	CCNA_03180	702783	703514	-	CDS	n	-	n	702554	702684	702783		POTENTIAL	multiple	n	simple	0	0	229
1873	CCNA_03184	697182	698876	-	CDS	n	-	n					NO	0	n	simple	0	0	
1873.1	CCNA_03182	700697	701068	-	CDS	y	-	y	698877				TRUE	1	y	complex	0	0	1820
1873.1	CCNA_03183	699030	700640	-	CDS	y	-	y	698877				TRUE	1	y	complex	0	0	153
1875	CCNA_03186	695328	696443	-	CDS	n	-	n					NO	0	n	simple	0	0	
1878	CCNA_03191	689257	691503	-	CDS	n	-	n	689242				TRUE	1	y	complex	0	0	15
1879	CCNA_03192	688467	689102	-	CDS	y	-	y	687399	687445			TRUE	multiple	y	complex	0	0	1068
1879	CCNA_03193	687889	688467	-	CDS	y	-	y	687399	687445			TRUE	multiple	y	complex	0	0	490
1879	CCNA_03194	687513	687875	-	CDS	y	-	y	687399	687445			TRUE	multiple	y	complex	0	0	114
1881	CCNA_03196	686075	686269	-	CDS	n	-	n					NO	0	n	simple	0	0	
1883	CCNA_03198	684339	685148	-	CDS	n	-	n	684326				TRUE	1	n	simple	0	0	13
1884	CCNA_03199	683124	684263	-	CDS	n	-	n					NO	0	n	simple	0	0	
1885	CCNA_03200	681296	683020	-	CDS	n	-	n	681270				TRUE	1	n	simple	0	0	26
1886	CCNA_03201	679912	681198	-	CDS	n	-	n	679791				TRUE	1	n	simple	0	0	121
1887	CCNA_03202	679165	679791	-	CDS	n	-	n	679042				TRUE	1	y	complex	0	0	123
1892	CCNA_03208	671275	672207	-	CDS	y	-	y					NO	0	y	complex	0	0	
1892	CCNA_03209	670022	671245	-	CDS	y	-	y					NO	0	y	complex	0	0	
1894	CCNA_03211	667853	668854	-	CDS	y	-	y	667587				POTENTIAL	1	n	simple	0	0	266
1894	CCNA_03212	667607	667822	-	CDS	y	-	y	667587				POTENTIAL	1	n	simple	0	0	20
1896	CCNA_03214	666764	667174	-	CDS	n	-	n	666722				TRUE	1	n	simple	0	0	42
1898	CCNA_03216	665153	665353	-	CDS	n	-	n	665004				TRUE	1	n	simple	0	0	149
1899	CCNA_03217	664343	664975	-	CDS	n	-	n	664295				POTENTIAL	1	n	simple	0	0	48
1902	CCNA_03224	655974	656213	-	CDS	n	-	n	655892	655940	655958		TRUE	multiple	n	complex	0	0	82
1903	CCNA_03225	654560	655855	-	CDS	y	-	y	650779				TRUE	1	y	complex	0	0	3781
1903	CCNA_03226	653247	654563	-	CDS	y	-	y	650779				TRUE	1	y	complex	0	0	2468
1903	CCNA_03227	650805	653195	-	CDS	y	-	y	650779				TRUE	1	y	complex	0	0	26
1905	CCNA_03228	648653	650674	-	CDS	y	-	y	645187				POTENTIAL	1	n	simple	0	0	3466
1905	CCNA_03229	647281	648570	-	CDS	y	-	y	645187				POTENTIAL	1	n	simple	0	0	2094
1905	CCNA_03230	645808	647205	-	CDS	y	-	y	645187				POTENTIAL	1	n	simple	0	0	621
1905	CCNA_03988	645284	645811	-	CDS	y	-	y	645187				POTENTIAL	1	n	simple	0	0	97
1906	CCNA_03233	643884	645287	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03234	643117	643866	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03235	641967	643112	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03236	640946	641821	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03238	639883	640803	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03239	638649	639755	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03240	637189	638571	-	CDS	y	-	y					NO	0	y	complex	0	0	
1906	CCNA_03241	635792	637192	-	CDS	y	-	y					NO	0	y	complex	0	0	
1907	CCNA_03242	634207	635664	-	CDS	y	-	y					NO	0	y	complex	0	0	
1907	CCNA_03243	632711	634210	-	CDS	y	-	y					NO	0	y	complex	0	0	
1907	CCNA_03244	631984	632655	-	CDS	y	-	y					NO	0	y	complex	0	0	
1909	CCNA_03246	629495	630559	-	CDS	n	-	n	629340				TRUE	1	n	simple	0	0	155
1916	CCNA_03255	615877	616323	-	CDS	n	-	n	615856				TRUE	1	n	simple	0	0	21
1919	CCNA_03259	613247	613630	-	CDS	y	-	y					NO	0	n	simple	0	0	
1919	CCNA_03260	612868	613233	-	CDS	y	-	y					NO	0	n	simple	0	0	
1919	CCNA_03261	612163	612795	-	CDS	y	-	y					NO	0	n	simple	0	0	
1919	CCNA_03262	611438	612166	-	CDS	y	-	y					NO	0	n	simple	0	0	
1923	CCNA_03266	605934	606260	-	CDS	n	-	n	605934				TRUE	1	n	simple	0	0	0
1925	CCNA_03268	604749	605102	-	CDS	n	-	n	604717				TRUE	1	n	simple	0	0	32
