operon no.	locus tag	start	end 	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
1445	CCNA_02491	2638974	2639681	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02492	2639674	2640324	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02493	2640344	2641492	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02494	2641492	2642673	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1445	CCNA_02495	2642733	2643950	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1447	CCNA_02498	2648023	2648679	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02499	2648692	2649006	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02500	2649003	2649287	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02501	2649284	2651668	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02502	2651668	2652828	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02503	2652825	2653583	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02504	2653597	2654748	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1447	CCNA_02505	2654745	2655713	+	CDS	y	+	y	2647851	2647863	0	0	TRUE	multiple	n	complex	0	0	172
1449	CCNA_02507	2656649	2658154	+	CDS	y	+	y	2656618	0	0	0	TRUE	1	n	simple	0	0	31
1449	CCNA_02508	2658342	2659604	+	CDS	y	+	y	2656618	0	0	0	TRUE	1	n	simple	0	0	31
1449	CCNA_02509	2659601	2660530	+	CDS	y	+	y	2656618	0	0	0	TRUE	1	n	simple	0	0	31
1449	CCNA_02510	2660530	2661303	+	CDS	y	+	y	2656618	0	0	0	TRUE	1	n	simple	0	0	31
1451	CCNA_02514	2664933	2665673	+	CDS	n	+	n	2664933	0	0	0	POTENTIAL	1	n	simple	0	0	0
1454	CCNA_02517	2667090	2667611	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1456	CCNA_02521	2671117	2671587	+	CDS	y	+	y	2670966	2671117	0	0	TRUE	multiple	y	complex	0	0	151
1456	CCNA_02522	2671693	2672145	+	CDS	y	+	y	2670966	2671117	0	0	TRUE	multiple	y	complex	0	0	151
1457	CCNA_02523	2672380	2672874	+	CDS	n	+	n	2672303	0	0	0	TRUE	1	n	simple	0	0	77
1458	CCNA_02525	2673609	2674607	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1458	CCNA_03968	2674604	2674744	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1458	CCNA_02526	2674741	2676042	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1458	CCNA_02527	2676011	2676541	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1458.1	CCNA_02528	2676573	2677229	+	CDS	y	+	y	2676573	0	0	0	TRUE	1	n	simple	0	0	0
1458.1	CCNA_02529	2677226	2678323	+	CDS	y	+	y	2676573	0	0	0	TRUE	1	n	simple	0	0	0
1459	CCNA_02530	2678387	2679592	+	CDS	n	+	n	2678367	0	0	0	POTENTIAL	1	n	simple	0	0	20
1461	CCNA_02533	2680697	2680966	+	CDS	n	+	n	2680697	0	0	0	POTENTIAL	1	y	complex	0	0	0
1463	CCNA_02535	2681312	2684011	+	CDS	n	+	n	2681269	2681291	0	0	TRUE	multiple	n	complex	0	0	43
1464	CCNA_02537	2684623	2686905	+	CDS	n	+	n	2684623	0	0	0	POTENTIAL	1	n	simple	0	0	0
1466	CCNA_02539	2688132	2689277	+	CDS	n	+	n	2688132	0	0	0	TRUE	1	n	simple	0	0	0
1468	CCNA_02541	2690943	2691671	+	CDS	y	+	y	2690943	0	0	0	POTENTIAL	1	y	complex	0	0	0
1468	CCNA_02542	2691699	2692151	+	CDS	y	+	y	2690943	0	0	0	POTENTIAL	1	y	complex	0	0	0
1469	CCNA_02543	2692233	2692400	+	CDS	n	+	n	2692188	0	0	0	TRUE	1	n	simple	0	0	45
1471	CCNA_02548	2696440	2697087	+	CDS	y	+	y	2696307	0	0	0	TRUE	1	y	complex	0	0	133
1471	CCNA_02549	2697084	2697974	+	CDS	y	+	y	2696307	0	0	0	TRUE	1	y	complex	0	0	133
1471	CCNA_02550	2697983	2699239	+	CDS	y	+	y	2696307	0	0	0	TRUE	1	y	complex	0	0	133
1471	CCNA_02551	2699236	2699430	+	CDS	y	+	y	2696307	0	0	0	TRUE	1	y	complex	0	0	133
1471	CCNA_02552	2699457	2699786	+	CDS	y	+	y	2696307	0	0	0	TRUE	1	y	complex	0	0	133
1471	CCNA_02553	2699800	2702130	+	CDS	y	+	y	2696307	0	0	0	TRUE	1	y	complex	0	0	133
1472	CCNA_02554	2702239	2702601	+	CDS	n	+	n	2702239	0	0	0	TRUE	1	n	simple	0	0	0
1474	CCNA_02556	2703150	2703731	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1475	CCNA_02557	2703852	2704640	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1475	CCNA_02558	2704653	2706239	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1480	CCNA_02565	2713272	2713823	+	CDS	y	+	y	2713242	0	0	0	TRUE	1	n	simple	0	0	30
1480	CCNA_02566	2713910	2716501	+	CDS	y	+	y	2713242	0	0	0	TRUE	1	n	simple	0	0	30
1481	CCNA_02567	2716669	2719197	+	CDS	n	+	n	2716613	0	0	0	TRUE	1	y	complex	0	0	56
1482	CCNA_02568	2719265	2720245	+	CDS	n	+	n	2719265	0	0	0	POTENTIAL	1	n	simple	0	0	0
1484	CCNA_02570	2721305	2722639	+	CDS	n	+	n	2721269	0	0	0	POTENTIAL	1	n	simple	0	0	36
1485	CCNA_02571	2722855	2724348	+	CDS	n	+	n	2722817	0	0	0	TRUE	1	n	simple	0	0	38
1486	CCNA_02572	2724537	2725847	+	CDS	y	+	y	2724537	0	0	0	TRUE	1	n	simple	0	0	0
1486	CCNA_02573	2725850	2726593	+	CDS	y	+	y	2724537	0	0	0	TRUE	1	n	simple	0	0	0
1486	CCNA_02574	2726580	2727155	+	CDS	y	+	y	2724537	0	0	0	TRUE	1	n	simple	0	0	0
1488	CCNA_02576	2727918	2728676	+	CDS	y	+	y	2727681	2727713	2727764	2727792	TRUE	multiple	n	complex	0	0	237
1488	CCNA_02577	2728727	2728966	+	CDS	y	+	y	2727681	2727713	2727764	2727792	TRUE	multiple	n	complex	0	0	237
1490	CCNA_02579	2729929	2731203	+	CDS	y	+	y	2729879	0	0	0	TRUE	1	n	simple	0	0	50
1490	CCNA_02580	2731214	2731393	+	CDS	y	+	y	2729879	0	0	0	TRUE	1	n	simple	0	0	50
1491	CCNA_02581	2731704	2732189	+	CDS	y	+	y	2731667	0	0	0	TRUE	1	n	simple	0	0	37
1491	CCNA_02582	2732176	2732322	+	CDS	y	+	y	2731667	0	0	0	TRUE	1	n	simple	0	0	37
1492	CCNA_02583	2732389	2733051	+	CDS	n	+	n	2732389	0	0	0	TRUE	1	n	simple	0	0	0
1494	CCNA_02586	2734094	2736313	+	CDS	y	+	n	2734094	0	0	0	TRUE	1	y	complex	0	0	0
1496	CCNA_02589	2739366	2739602	+	CDS	y	+	y	2739286	2739298	0	0	TRUE	multiple	y	complex	0	0	80
1496	CCNA_02590	2739616	2740506	+	CDS	y	+	y	2739286	2739298	0	0	TRUE	multiple	y	complex	0	0	80
1496	CCNA_02591	2740556	2740897	+	CDS	y	+	y	2739286	2739298	0	0	TRUE	multiple	y	complex	0	0	80
1496	CCNA_02592	2740914	2741333	+	CDS	y	+	y	2739286	2739298	0	0	TRUE	multiple	y	complex	0	0	80
1502	CCNA_02602	2747660	2748538	+	CDS	n	+	n	2747660	0	0	0	POTENTIAL	1	n	simple	0	0	0
1506	CCNA_02607	2753922	2755133	+	CDS	n	+	n	2753851	0	0	0	TRUE	1	n	simple	0	0	71
1507	CCNA_02608	2755289	2755867	+	CDS	y	+	y	2755270	0	0	0	TRUE	1	n	simple	0	0	19
1507	CCNA_02609	2755878	2756816	+	CDS	y	+	y	2755270	0	0	0	TRUE	1	n	simple	0	0	19
1507	CCNA_02610	2756849	2757226	+	CDS	y	+	y	2755270	0	0	0	TRUE	1	n	simple	0	0	19
1514	CCNA_02619	2767206	2768111	+	CDS	n	+	n	2767181	0	0	0	TRUE	1	n	simple	0	0	25
1515	CCNA_02620	2768190	2768480	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1516	CCNA_02621	2768606	2769535	+	CDS	n	+	n	2768558	0	0	0	TRUE	1	n	simple	0	0	48
1521	CCNA_02630	2781006	2781527	+	CDS	n	+	n	2780910	0	0	0	POTENTIAL	1	n	simple	0	0	96
1523	CCNA_02632	2782120	2782746	+	CDS	n	+	n	2782070	2782082	2782097	0	TRUE	multiple	n	complex	0	0	50
1526	CCNA_02636	2787593	2787991	+	CDS	n	+	n	2787593	0	0	0	POTENTIAL	1	n	simple	0	0	0
1527	CCNA_02637	2788093	2789109	+	CDS	n	+	n	2788076	0	0	0	TRUE	1	n	simple	0	0	17
1530	CCNA_02648	2802232	2803152	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1532	CCNA_02652	2805606	2807102	+	CDS	n	+	n	2805513	0	0	0	TRUE	1	y	complex	0	0	93
1533	CCNA_02653	2807177	2808076	+	CDS	n	+	n	2807026	0	0	0	TRUE	1	n	simple	0	0	151
1534	CCNA_02654	2808208	2808585	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1539	CCNA_02659	2811763	2812125	+	CDS	y	+	y	2811557	2811737	0	0	TRUE	multiple	n	complex	0	0	206
1539	CCNA_02660	2812176	2812790	+	CDS	y	+	y	2811557	2811737	0	0	TRUE	multiple	n	complex	0	0	206
1540	CCNA_02661	2812862	2815669	+	CDS	n	+	n	2812857	0	0	0	TRUE	1	n	simple	0	0	5
1543	CCNA_02665	2818761	2819873	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1543	CCNA_02666	2819873	2820208	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1543	CCNA_02667	2820213	2820662	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1548	CCNA_02673	2825362	2828268	+	CDS	n	+	n	2825320	0	0	0	TRUE	1	n	simple	0	0	42
1549	CCNA_02674	2828468	2828881	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1549	CCNA_02675	2828746	2829240	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1552	CCNA_02677	2830324	2830938	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1555	CCNA_02681	2833779	2835203	+	CDS	n	+	n	2833779	0	0	0	POTENTIAL	1	n	simple	0	0	0
1557	CCNA_02684	2837433	2838476	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1557	CCNA_02685	2838473	2838880	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1558	CCNA_02686	2839054	2840337	+	CDS	y	+	y	2839034	0	0	0	TRUE	1	n	simple	0	0	20
1558	CCNA_02687	2840372	2841652	+	CDS	y	+	y	2839034	0	0	0	TRUE	1	n	simple	0	0	20
1559	CCNA_02688	2841783	2842697	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1560	CCNA_02689	2842846	2843370	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1560	CCNA_02690	2843370	2844557	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1560	CCNA_02691	2844554	2845246	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1564	CCNA_02695	2849457	2849675	+	CDS	y	+	y	2849436	0	0	0	POTENTIAL	1	y	complex	0	0	21
1564	CCNA_02696	2849672	2851066	+	CDS	y	+	y	2849436	0	0	0	POTENTIAL	1	y	complex	0	0	21
1564	CCNA_02697	2851063	2851479	+	CDS	y	+	y	2849436	0	0	0	POTENTIAL	1	y	complex	0	0	21
1564	CCNA_02698	2851489	2852460	+	CDS	y	+	y	2849436	0	0	0	POTENTIAL	1	y	complex	0	0	21
1566	CCNA_02704	2859445	2861721	+	CDS	n	+	n	2859382	0	0	0	TRUE	1	n	simple	0	0	63
1570	CCNA_02708	2868545	2868976	+	CDS	n	+	n	2868486	0	0	0	POTENTIAL	1	n	simple	0	0	59
1572	CCNA_02711	2870419	2870862	+	CDS	y	+	y	2870361	0	0	0	TRUE	1	y	complex	0	0	58
1572	CCNA_02712	2870859	2871872	+	CDS	y	+	y	2870361	0	0	0	TRUE	1	y	complex	0	0	58
1572	CCNA_02713	2871790	2873037	+	CDS	y	+	y	2870361	0	0	0	TRUE	1	y	complex	0	0	58
1573	CCNA_02714	2873155	2874981	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1574	CCNA_02715	2875196	2877277	+	CDS	n	+	n	2875084	2875106	0	0	TRUE	multiple	n	complex	0	0	112
1574.1	CCNA_02716	2877370	2878374	+	CDS	y	+	y	2877358	0	0	0	TRUE	1	n	simple	0	0	12
1574.1	CCNA_02717	2878371	2879120	+	CDS	y	+	y	2877358	0	0	0	TRUE	1	n	simple	0	0	12
1574.1	CCNA_02718	2879117	2879875	+	CDS	y	+	y	2877358	0	0	0	TRUE	1	n	simple	0	0	12
1574.1	CCNA_02719	2879937	2880551	+	CDS	y	+	y	2877358	0	0	0	TRUE	1	n	simple	0	0	12
1574.1	CCNA_02720	2880548	2881636	+	CDS	y	+	y	2877358	0	0	0	TRUE	1	n	simple	0	0	12
1574.1	CCNA_02721	2881733	2884663	+	CDS	y	+	y	2877358	0	0	0	TRUE	1	n	simple	0	0	12
1576	CCNA_02723	2885831	2886376	+	CDS	n	+	n	2885789	0	0	0	POTENTIAL	1	n	simple	0	0	42
1579	CCNA_03973	2889997	2890155	+	CDS	y	+	y	2889891	0	0	0	TRUE	1	n	simple	0	0	106
1579	CCNA_02727	2890143	2890931	+	CDS	y	+	y	2889891	0	0	0	TRUE	1	n	simple	0	0	106
1580	CCNA_02728	2891107	2891412	+	CDS	n	+	n	2891064	0	0	0	TRUE	1	n	simple	0	0	43
1581	CCNA_02729	2891507	2893507	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1581	CCNA_02730	2893514	2894161	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1585	CCNA_02736	2897850	2898464	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1587	CCNA_02738	2898997	2899818	+	CDS	n	+	n	2898991	0	0	0	POTENTIAL	1	n	simple	0	0	6
1589	CCNA_02741	2901593	2902285	+	CDS	n	+	n	2901445	2901494	2901515	0	TRUE	multiple	n	complex	0	0	148
1594	CCNA_02746	2908259	2909275	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1596	CCNA_02748	2910262	2910510	+	CDS	n	+	n	2910262	0	0	0	POTENTIAL	1	y	complex	0	0	0
1601	CCNA_02755	2919671	2920069	+	CDS	n	+	n	2919414	0	0	0	TRUE	1	n	simple	0	0	257
1603	CCNA_02757	2920986	2921705	+	CDS	y	+	y	2920958	0	0	0	POTENTIAL	1	y	complex	0	0	28
1603	CCNA_02758	2921763	2922152	+	CDS	y	+	y	2920958	0	0	0	POTENTIAL	1	y	complex	0	0	28
1604	CCNA_02759	2922305	2923135	+	CDS	n	+	n	2922245	2922255	0	0	TRUE	multiple	n	complex	0	0	60
1604.1	CCNA_02760	2923196	2923462	+	CDS	y	+	y	2923161	2923175	2923196	0	TRUE	multiple	y	complex	0	0	35
1604.1	CCNA_03976	2923462	2923683	+	CDS	y	+	y	2923161	2923175	2923196	0	TRUE	multiple	y	complex	0	0	35
1604.1	CCNA_02761	2923673	2923918	+	CDS	y	+	y	2923161	2923175	2923196	0	TRUE	multiple	y	complex	0	0	35
1606	CCNA_02762	2924124	2924789	+	CDS	n	+	n	2924107	0	0	0	POTENTIAL	1	n	simple	0	0	17
1607	CCNA_02763	2924942	2926183	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1609	CCNA_02771	2931550	2931816	+	CDS	y	+	y	2931485	0	0	0	TRUE	1	n	simple	0	0	65
1609	CCNA_02772	2931810	2932736	+	CDS	y	+	y	2931485	0	0	0	TRUE	1	n	simple	0	0	65
1609	CCNA_02773	2932755	2933504	+	CDS	y	+	y	2931485	0	0	0	TRUE	1	n	simple	0	0	65
1609.1	CCNA_02774	2933639	2934097	+	CDS	n	+	n	2933639	0	0	0	TRUE	1	n	simple	0	0	0
1614	CCNA_02778	2936392	2936646	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1614	CCNA_02779	2936771	2938135	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1615	CCNA_02780	2938555	2939340	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1615	CCNA_02781	2939350	2939946	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
1617	CCNA_02783	2940765	2942291	+	CDS	y	+	y	2940490	2940595	0	0	TRUE	multiple	y	complex	0	0	275
1617	CCNA_02784	2942257	2943096	+	CDS	y	+	y	2940490	2940595	0	0	TRUE	multiple	y	complex	0	0	275
1617	CCNA_02785	2943107	2944021	+	CDS	y	+	y	2940490	2940595	0	0	TRUE	multiple	y	complex	0	0	275
1617	CCNA_02786	2944022	2944723	+	CDS	y	+	y	2940490	2940595	0	0	TRUE	multiple	y	complex	0	0	275
1617	CCNA_02787	2944736	2945245	+	CDS	y	+	y	2940490	2940595	0	0	TRUE	multiple	y	complex	0	0	275
1620	CCNA_02790	2946155	2946682	+	CDS	y	+	y	2946082	0	0	0	POTENTIAL	1	y	complex	0	0	73
1620	CCNA_02791	2946695	2947768	+	CDS	y	+	y	2946082	0	0	0	POTENTIAL	1	y	complex	0	0	73
1621	CCNA_02792	2947891	2950977	+	CDS	n	+	n	2947827	0	0	0	POTENTIAL	1	n	simple	0	0	64
1622	CCNA_02793	2951028	2953514	+	CDS	n	+	n	2950989	0	0	0	POTENTIAL	1	n	simple	0	0	39
1626	CCNA_02800	2957416	2957895	+	CDS	y	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1628	CCNA_02802	2959375	2959686	+	CDS	n	+	n	2959337	0	0	0	TRUE	1	n	simple	0	0	38
1630	CCNA_02804	2960344	2960544	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02805	2960594	2961004	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02806	2961061	2962299	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02807	2962296	2963531	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02808	2963500	2963979	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02809	2963976	2967218	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02810	2967220	2967561	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1630	CCNA_02811	2967624	2969657	+	CDS	y	+	y	2960058	0	0	0	POTENTIAL	1	y	complex	0	0	286
1631	CCNA_02812	2969819	2970106	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1631	CCNA_02813	2970103	2970537	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1631	CCNA_02814	2970534	2971514	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1635	CCNA_02818	2974861	2974974	+	CDS	n	+	n	2974830	0	0	0	TRUE	1	n	simple	0	0	31
1637	CCNA_02820	2975365	2977254	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1641	CCNA_02824	2980222	2980575	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1641	CCNA_02825	2980586	2980978	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1641.1	CCNA_02826	2981109	2982131	+	CDS	n	+	n	2981076	0	0	0	TRUE	1	n	simple	0	0	33
1642	CCNA_02827	2982256	2982522	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1642	CCNA_02828	2982516	2983442	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1642	CCNA_02829	2983414	2984598	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1644	CCNA_02830	2984967	2985137	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1645	CCNA_02831	2985216	2985773	+	CDS	n	+	n	2985192	0	0	0	TRUE	1	n	simple	0	0	24
1646	CCNA_02832	2985866	2987134	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1649	CCNA_02840	2994294	2995181	+	CDS	n	+	n	2994266	0	0	0	TRUE	1	n	simple	0	0	28
1650	CCNA_02841	2995269	2995508	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1654	CCNA_02851	3004685	3005377	+	CDS	n	+	n	3004656	0	0	0	POTENTIAL	1	n	simple	0	0	29
1662	CCNA_02866	3019011	3019475	+	CDS	n	+	n	3018943	0	0	0	TRUE	1	n	simple	0	0	68
1668	CCNA_02873	3023436	3023798	+	CDS	n	+	n	3023436	0	0	0	TRUE	1	n	simple	0	0	0
1669	CCNA_02876	3025889	3026329	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1674	CCNA_02881	3028870	3030456	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1677	CCNA_02885	3033732	3034448	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1677	CCNA_02886	3034597	3034986	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1678	CCNA_02887	3035216	3036025	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1679	CCNA_02888	3036185	3037249	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1682	CCNA_02891	3038068	3039954	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1683	CCNA_02892	3040024	3040320	+	CDS	n	+	n	3039989	0	0	0	TRUE	1	n	simple	0	0	35
1686	CCNA_02896	3047214	3048722	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1686	CCNA_02897	3048719	3049843	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1687	CCNA_02898	3050012	3051541	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1687	CCNA_02899	3051538	3053049	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1691	CCNA_02903	3058970	3060181	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1691	CCNA_02904	3060308	3061057	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1692	CCNA_02905	3061150	3061527	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1693	CCNA_02906	3061621	3062715	+	CDS	n	+	n	3061472	3061621	0	0	POTENTIAL	multiple	n	simple	0	0	149
1695	CCNA_02909	3064800	3066293	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1698	CCNA_02912	3069925	3070656	+	CDS	y	+	y	3069882	0	0	0	TRUE	1	n	simple	0	0	43
1698	CCNA_02913	3070656	3071213	+	CDS	y	+	y	3069882	0	0	0	TRUE	1	n	simple	0	0	43
1699	CCNA_02914	3071642	3073273	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02915	3073295	3074620	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02916	3074630	3075349	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02917	3075368	3076375	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02918	3076384	3077271	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02919	3077268	3078422	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02920	3078419	3080590	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1699	CCNA_02921	3080587	3082311	+	CDS	y	+	y	3071572	0	0	0	TRUE	1	n	simple	0	0	70
1703	CCNA_02925	3086931	3088097	+	CDS	n	+	n	3086778	0	0	0	TRUE	1	n	simple	0	0	153
1704	CCNA_02926	3088377	3088547	+	CDS	n	+	n	3088290	0	0	0	TRUE	1	n	simple	0	0	87
1705	CCNA_02927	3088696	3089433	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1705	CCNA_02929	3089640	3090680	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1709	CCNA_02933	3092264	3093979	+	CDS	n	+	n	3092164	0	0	0	TRUE	1	n	simple	0	0	100
1710	CCNA_02934	3094127	3094828	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1712	CCNA_02936	3097275	3097937	+	CDS	n	+	n	3097219	3097248	0	0	POTENTIAL	multiple	n	simple	0	0	56
1713	CCNA_02937	3098040	3098702	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1713	CCNA_02938	3098699	3099274	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
1714	CCNA_02939	3099431	3099787	+	CDS	y	+	y	3099386	0	0	0	TRUE	1	n	simple	0	0	45
1714	CCNA_02940	3099784	3101388	+	CDS	y	+	y	3099386	0	0	0	TRUE	1	n	simple	0	0	45
1715	CCNA_02941	3101543	3102016	+	CDS	n	+	n	3101479	0	0	0	TRUE	1	n	simple	0	0	64
1716	CCNA_02942	3102130	3103299	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
1718	CCNA_02944	3103950	3104690	+	CDS	n	+	n	3103715	3103926	0	0	TRUE	multiple	n	complex	0	0	235
1720	CCNA_02946	3106845	3107561	+	CDS	y	+	y	3106845	0	0	0	POTENTIAL	1	n	simple	0	0	0
1720	CCNA_02947	3107558	3108547	+	CDS	y	+	y	3106845	0	0	0	POTENTIAL	1	n	simple	0	0	0
1720	CCNA_02948	3108544	3108909	+	CDS	y	+	y	3106845	0	0	0	POTENTIAL	1	n	simple	0	0	0
1721	CCNA_02949	3109246	3109893	+	CDS	y	+	y	3109243	0	0	0	POTENTIAL	1	n	simple	0	0	3
1721	CCNA_02950	3109890	3111152	+	CDS	y	+	y	3109243	0	0	0	POTENTIAL	1	n	simple	0	0	3
1721	CCNA_02951	3111149	3111856	+	CDS	y	+	y	3109243	0	0	0	POTENTIAL	1	n	simple	0	0	3
1722	CCNA_02952	3112113	3112238	+	CDS	y	+	y	3111902	0	0	0	POTENTIAL	1	n	simple	0	0	211
1722	CCNA_02953	3112235	3113203	+	CDS	y	+	y	3111902	0	0	0	POTENTIAL	1	n	simple	0	0	211
1723	CCNA_02954	3113547	3114398	+	CDS	n	+	n	3113527	0	0	0	TRUE	1	n	simple	0	0	20
