id	source	region	left	right	feature	strand	new_locus	old_locus
NC_013967.1	RefSeq	gene	1061644	1061919		-	HVO_RS10285	HVO_1162
NC_013967.1	RefSeq	gene	1062179	1062679		+	HVO_RS10290	HVO_1163
NC_013967.1	RefSeq	gene	1062761	1063573		+	HVO_RS10295	HVO_1164
NC_013967.1	RefSeq	gene	1063656	1064564		-	HVO_RS10300	HVO_1165
NC_013967.1	RefSeq	gene	1064561	1064809		-	HVO_RS10305	HVO_1166
NC_013967.1	RefSeq	gene	1064921	1065196		-	HVO_RS10310	HVO_1167
NC_013967.1	RefSeq	gene	1065306	1066367		+	HVO_RS10315	HVO_1168
NC_013967.1	RefSeq	gene	1066467	1067573		+	HVO_RS10320	HVO_1169
NC_013967.1	RefSeq	gene	1067603	1068031		-	HVO_RS10325	HVO_1170
NC_013967.1	RefSeq	gene	1068092	1068838		-	HVO_RS10330	HVO_1171
NC_013967.1	RefSeq	gene	1068963	1069910		-	HVO_RS10335	HVO_1172
NC_013967.1	RefSeq	gene	1070008	1070550		+	HVO_RS10340	HVO_1173
NC_013967.1	RefSeq	gene	1070635	1071165		+	HVO_RS10345	HVO_1174
NC_013967.1	RefSeq	gene	1071166	1071843		+	HVO_RS10350	HVO_1175
NC_013967.1	RefSeq	gene	1071848	1072603		+	HVO_RS10355	HVO_1176
NC_013967.1	RefSeq	gene	1072691	1073383		+	HVO_RS10360	HVO_1177
NC_013967.1	RefSeq	gene	1073402	1073515		-		HVO_1178
NC_013967.1	RefSeq	gene	1073681	1074745		+	HVO_RS10365	HVO_1179
NC_013967.1	RefSeq	gene	1074831	1075205		-	HVO_RS10370	HVO_1180
NC_013967.1	RefSeq	gene	1075523	1076554		+	HVO_RS10375	HVO_1181
NC_013967.1	RefSeq	gene	1076674	1077132		+	HVO_RS10380	HVO_1182
NC_013967.1	RefSeq	gene	1077208	1077651		-	HVO_RS10385	HVO_1183
NC_013967.1	RefSeq	gene	1077825	1078964		-	HVO_RS10390	HVO_1184
NC_013967.1	RefSeq	gene	1079116	1079298		+	HVO_RS10395	HVO_1185
NC_013967.1	RefSeq	gene	1079366	1079590		+	HVO_RS10400	HVO_1186
NC_013967.1	RefSeq	gene	1079634	1080065		+	HVO_RS10405	HVO_1187
NC_013967.1	RefSeq	gene	1080508	1080825		+	HVO_RS10410	HVO_1188
NC_013967.1	RefSeq	gene	1080889	1082415		-	HVO_RS10415	HVO_1189
NC_013967.1	RefSeq	gene	1082548	1083267		+	HVO_RS10420	HVO_1190
NC_013967.1	RefSeq	gene	1083296	1084135		-	HVO_RS10425	HVO_1191
NC_013967.1	RefSeq	gene	1084392	1085606		+	HVO_RS10430	HVO_1192
NC_013967.1	RefSeq	gene	1085626	1086186		+	HVO_RS10435	HVO_1193
NC_013967.1	RefSeq	gene	1086183	1087307		+	HVO_RS10440	HVO_1194
NC_013967.1	RefSeq	gene	1087304	1088110		+	HVO_RS10445	HVO_1195
NC_013967.1	RefSeq	gene	1088107	1088844		+	HVO_RS10450	HVO_1196
NC_013967.1	RefSeq	gene	1088887	1089684		-	HVO_RS10455	HVO_1197
NC_013967.1	RefSeq	gene	1089724	1090161		-	HVO_RS10460	HVO_1198
NC_013967.1	RefSeq	gene	1090314	1091456		+	HVO_RS10465	HVO_1199
NC_013967.1	RefSeq	gene	1091481	1091936		-	HVO_RS10470	HVO_1200
NC_013967.1	RefSeq	gene	1092259	1094385		+	HVO_RS10475	HVO_1201
NC_013967.1	RefSeq	gene	1094484	1095581		-	HVO_RS10480	HVO_1202
NC_013967.1	RefSeq	gene	1095684	1096214		-	HVO_RS10485	HVO_1203
NC_013967.1	RefSeq	gene	1096227	1096415		-		HVO_1204
NC_013967.1	RefSeq	gene	1096507	1097016		-	HVO_RS10490	HVO_1205
NC_013967.1	RefSeq	gene	1097038	1098225		-	HVO_RS10495	HVO_1206
NC_013967.1	RefSeq	gene	1098222	1098590		-	HVO_RS10500	HVO_1207
NC_013967.1	RefSeq	gene	1098739	1099401		-	HVO_RS10505	HVO_1208
NC_013967.1	RefSeq	gene	1099534	1099872		+	HVO_RS10510	HVO_1209
NC_013967.1	RefSeq	gene	1100086	1100727		+	HVO_RS10515	HVO_1210
NC_013967.1	RefSeq	gene	1100738	1101400		+	HVO_RS10520	HVO_1211
NC_013967.1	RefSeq	gene	1101720	1102460		-	HVO_RS10525	HVO_1212
NC_013967.1	RefSeq	gene	1102755	1104209		+	HVO_RS10530	HVO_1213
NC_013967.1	RefSeq	gene	1104193	1104630		+	HVO_RS10535	HVO_1214
NC_013967.1	RefSeq	gene	1104631	1105080		+	HVO_RS10540	HVO_1215
NC_013967.1	RefSeq	gene	1105077	1105826		+	HVO_RS10545	HVO_1216
NC_013967.1	RefSeq	gene	1105827	1107491		+	HVO_RS10550	HVO_1217
NC_013967.1	RefSeq	gene	1107496	1109238		+	HVO_RS10555	HVO_1218
NC_013967.1	RefSeq	gene	1109235	1110353		+	HVO_RS10560	HVO_1219
NC_013967.1	RefSeq	gene	1110429	1110791		+	HVO_RS10565	HVO_1220
NC_013967.1	RefSeq	gene	1110849	1111715		-	HVO_RS10570	HVO_1221
NC_013967.1	RefSeq	gene	1111719	1112561		-	HVO_RS10575	HVO_1222
NC_013967.1	RefSeq	gene	1112561	1114831		-	HVO_RS10580	HVO_1223
NC_013967.1	RefSeq	gene	1114834	1115943		-	HVO_RS10585	HVO_1224
NC_013967.1	RefSeq	gene	1116184	1116657		+	HVO_RS10590	HVO_1225
NC_013967.1	RefSeq	gene	1116697	1117185		-	HVO_RS10595	HVO_1226
NC_013967.1	RefSeq	gene	1117313	1118905		+	HVO_RS10600	HVO_1227
NC_013967.1	RefSeq	gene	1118978	1121443		+	HVO_RS10605	HVO_1228
NC_013967.1	RefSeq	gene	1121446	1121583		-		HVO_1229
NC_013967.1	RefSeq	pseudogene	1121664	1122844		-	HVO_RS10610	HVO_1230
NC_013967.1	RefSeq	gene	1122941	1123435		+	HVO_RS10615	HVO_1231
NC_013967.1	RefSeq	gene	1123534	1124115		+	HVO_RS10620	HVO_1232
NC_013967.1	RefSeq	gene	1124201	1124395		+	HVO_RS10625	HVO_1233
NC_013967.1	RefSeq	gene	1124517	1126013		-	HVO_RS10630	HVO_1234
NC_013967.1	RefSeq	gene	1126063	1126857		-	HVO_RS10635	HVO_1235
NC_013967.1	RefSeq	gene	1126927	1128534		-	HVO_RS10640	HVO_1236
NC_013967.1	RefSeq	gene	1128598	1129554		-	HVO_RS10645	HVO_1237
NC_013967.1	RefSeq	gene	1129774	1130748		+	HVO_RS10650	HVO_1238
NC_013967.1	RefSeq	gene	1131262	1132479		-	HVO_RS10660	HVO_1239
NC_013967.1	RefSeq	gene	1132536	1133597		-	HVO_RS10665	HVO_1240
NC_013967.1	RefSeq	gene	1133594	1134265		-	HVO_RS10670	HVO_1241
NC_013967.1	RefSeq	gene	1134411	1135709		+	HVO_RS10675	HVO_1242
NC_013967.1	RefSeq	gene	1135740	1136432		-	HVO_RS10680	HVO_1243
NC_013967.1	RefSeq	gene	1136432	1137022		-	HVO_RS10685	HVO_1244
NC_013967.1	RefSeq	gene	1137170	1137853		-	HVO_RS10690	HVO_1245
NC_013967.1	RefSeq	gene	1138037	1138414		+	HVO_RS10695	HVO_1246
NC_013967.1	RefSeq	gene	1138428	1139003		-	HVO_RS10700	HVO_1247
NC_013967.1	RefSeq	gene	1139167	1139376		+	HVO_RS10705	HVO_1248
NC_013967.1	RefSeq	gene	1139413	1139841		+	HVO_RS10710	HVO_1249
NC_013967.1	RefSeq	gene	1139884	1140447		-	HVO_RS10715	HVO_1250
NC_013967.1	RefSeq	gene	1140529	1140954		-	HVO_RS10720	HVO_1251
NC_013967.1	RefSeq	gene	1141152	1141349		+	HVO_RS10725	HVO_1252
NC_013967.1	RefSeq	gene	1141388	1141789		-	HVO_RS10730	HVO_1253
NC_013967.1	RefSeq	gene	1141984	1142136		+		HVO_1254
NC_013967.1	RefSeq	gene	1142179	1143417		-	HVO_RS10735	HVO_1255
NC_013967.1	RefSeq	gene	1143500	1144399		-	HVO_RS10740	HVO_1256
NC_013967.1	RefSeq	gene	1144407	1145423		-	HVO_RS10745	HVO_1257
NC_013967.1	RefSeq	gene	1145416	1146339		-	HVO_RS10750	HVO_1258
NC_013967.1	RefSeq	gene	1146332	1146955		-	HVO_RS10755	HVO_1259
NC_013967.1	RefSeq	gene	1146952	1149408		-	HVO_RS10760	HVO_1260
NC_013967.1	RefSeq	gene	1149408	1151204		-	HVO_RS10765	HVO_1261
NC_013967.1	RefSeq	gene	1151434	1152891		+	HVO_RS10770	HVO_1262
NC_013967.1	RefSeq	gene	1152937	1153533		-	HVO_RS10775	HVO_1263
NC_013967.1	RefSeq	gene	1153530	1154183		-	HVO_RS10780	HVO_1264
NC_013967.1	RefSeq	gene	1154320	1154805		+	HVO_RS10785	HVO_1265
NC_013967.1	RefSeq	gene	1154802	1155953		+	HVO_RS10790	HVO_1266
NC_013967.1	RefSeq	gene	1156060	1156485		+	HVO_RS10795	HVO_1267
NC_013967.1	RefSeq	gene	1156643	1157356		+	HVO_RS10800	HVO_1268
NC_013967.1	RefSeq	gene	1159535	1159675		-		HVO_1270
NC_013967.1	RefSeq	gene	1159897	1160487		-	HVO_RS10810	HVO_1271
NC_013967.1	RefSeq	gene	1160641	1161729		-	HVO_RS10815	HVO_1272
NC_013967.1	RefSeq	gene	1161871	1163367		-	HVO_RS10820	HVO_1273
NC_013967.1	RefSeq	gene	1163765	1163962		+	HVO_RS10825	HVO_1273A
NC_013967.1	RefSeq	gene	1164047	1164931		+	HVO_RS10830	HVO_1274
NC_013967.1	RefSeq	gene	1164974	1165360		+	HVO_RS10835	HVO_1275
NC_013967.1	RefSeq	gene	1165483	1165683		+	HVO_RS10840	HVO_1276
NC_013967.1	RefSeq	gene	1165978	1166214		-		HVO_1277
NC_013967.1	RefSeq	gene	1166194	1166574		+	HVO_RS10845	HVO_1278
NC_013967.1	RefSeq	gene	1166683	1167171		+	HVO_RS10850	HVO_1279
NC_013967.1	RefSeq	gene	1167265	1168569		+	HVO_RS10855	HVO_1280
NC_013967.1	RefSeq	gene	1168624	1169697		-	HVO_RS10860	HVO_1281
NC_013967.1	RefSeq	gene	1169699	1170076		-	HVO_RS10865	HVO_1282
NC_013967.1	RefSeq	gene	1170083	1171081		-	HVO_RS10870	HVO_1283
NC_013967.1	RefSeq	gene	1171085	1171870		-	HVO_RS10875	HVO_1284
NC_013967.1	RefSeq	gene	1171941	1172195		-	HVO_RS10880	HVO_1285
NC_013967.1	RefSeq	gene	1172274	1173056		+	HVO_RS10885	HVO_1286
NC_013967.1	RefSeq	gene	1173162	1173758		+	HVO_RS10890	HVO_1287
NC_013967.1	RefSeq	gene	1173837	1173971		+		HVO_1288
NC_013967.1	RefSeq	gene	1174083	1174481		-	HVO_RS10895	HVO_1289
NC_013967.1	RefSeq	gene	1174580	1175296		-	HVO_RS10900	HVO_1290
NC_013967.1	RefSeq	gene	1175604	1176335		+	HVO_RS10905	HVO_1291
NC_013967.1	RefSeq	gene	1176399	1176776		+	HVO_RS10910	HVO_1292
NC_013967.1	RefSeq	gene	1176818	1177435		+	HVO_RS10915	HVO_1293
NC_013967.1	RefSeq	gene	1177428	1179008		+	HVO_RS10920	HVO_1294
NC_013967.1	RefSeq	gene	1179103	1180188		+	HVO_RS10925	HVO_1295
NC_013967.1	RefSeq	gene	1180185	1180694		+	HVO_RS10930	HVO_1296
NC_013967.1	RefSeq	gene	1180691	1181293		+	HVO_RS10935	HVO_1297
NC_013967.1	RefSeq	gene	1181816	1183234		+	HVO_RS10945	HVO_1298
NC_013967.1	RefSeq	gene	1183305	1183826		+	HVO_RS20130	HVO_1299
NC_013967.1	RefSeq	gene	1183977	1184621		+	HVO_RS10960	HVO_1300
NC_013967.1	RefSeq	gene	1184666	1186432		-	HVO_RS10965	HVO_1301
NC_013967.1	RefSeq	gene	1186496	1187788		-	HVO_RS10970	HVO_1302
NC_013967.1	RefSeq	gene	1187908	1188336		-	HVO_RS10975	HVO_1303
NC_013967.1	RefSeq	gene	1188454	1189392		-	HVO_RS10980	HVO_1304
NC_013967.1	RefSeq	gene	1189396	1191291		-	HVO_RS10985	HVO_1305
NC_013967.1	RefSeq	gene	1191491	1192648		-	HVO_RS10990	HVO_1306
NC_013967.1	RefSeq	gene	1192755	1193285		+	HVO_RS10995	HVO_1307
NC_013967.1	RefSeq	gene	1193661	1194953		-	HVO_RS11005	HVO_1308
NC_013967.1	RefSeq	gene	1195278	1196453		+	HVO_RS11010	HVO_1309
NC_013967.1	RefSeq	gene	1196487	1197008		-	HVO_RS11015	HVO_1310
NC_013967.1	RefSeq	gene	1197175	1198020		-	HVO_RS11020	HVO_1311
NC_013967.1	RefSeq	gene	1198166	1198984		+	HVO_RS11025	HVO_1312
NC_013967.1	RefSeq	gene	1199072	1200475		+	HVO_RS11030	HVO_1313
NC_013967.1	RefSeq	gene	1200580	1201371		+	HVO_RS11035	HVO_1314
NC_013967.1	RefSeq	gene	1201682	1201906		+	HVO_RS11040	HVO_1316
NC_013967.1	RefSeq	gene	1202245	1203051		+	HVO_RS11050	HVO_1318
NC_013967.1	RefSeq	gene	1203115	1203540		-	HVO_RS11055	HVO_1319
NC_013967.1	RefSeq	gene	1203637	1204239		-	HVO_RS11060	HVO_1320
NC_013967.1	RefSeq	gene	1204459	1204770		-	HVO_RS11065	HVO_1322
NC_013967.1	RefSeq	gene	1204767	1205636		-	HVO_RS11070	HVO_1323
NC_013967.1	RefSeq	gene	1205784	1206212		+	HVO_RS11075	HVO_1324
NC_013967.1	RefSeq	gene	1206212	1206448		+	HVO_RS11080	HVO_1325
NC_013967.1	RefSeq	gene	1206493	1206627		-		HVO_1326
NC_013967.1	RefSeq	gene	1206706	1208916		+	HVO_RS11090	HVO_1327
NC_013967.1	RefSeq	gene	1209017	1209334		+	HVO_RS11095	HVO_1328
NC_013967.1	RefSeq	gene	1209403	1210143		-	HVO_RS11100	HVO_1329
NC_013967.1	RefSeq	gene	1210215	1210835		-	HVO_RS11105	HVO_1330
NC_013967.1	RefSeq	gene	1210934	1211335		+	HVO_RS11110	HVO_1331
NC_013967.1	RefSeq	gene	1211427	1211816		+	HVO_RS11115	HVO_1332
NC_013967.1	RefSeq	gene	1211841	1214681		-	HVO_RS11120	HVO_1333
NC_013967.1	RefSeq	gene	1214772	1215047		+	HVO_RS11125	HVO_1334
NC_013967.1	RefSeq	gene	1215044	1215322		+	HVO_RS11130	HVO_1335
NC_013967.1	RefSeq	gene	1215368	1216150		-	HVO_RS11135	HVO_1336
NC_013967.1	RefSeq	gene	1216155	1218026		-	HVO_RS11140	HVO_1337
NC_013967.1	RefSeq	gene	1218023	1219306		-	HVO_RS11145	HVO_1338
NC_013967.1	RefSeq	gene	1219399	1219776		+	HVO_RS11150	HVO_1339
NC_013967.1	RefSeq	gene	1219836	1220945		-	HVO_RS11155	HVO_1340
NC_013967.1	RefSeq	gene	1221066	1221725		+	HVO_RS11160	HVO_1341
NC_013967.1	RefSeq	gene	1221860	1222195		+	HVO_RS11165	HVO_1342
NC_013967.1	RefSeq	gene	1222322	1222636		-	HVO_RS11170	HVO_1343
NC_013967.1	RefSeq	gene	1222761	1223477		+	HVO_RS11175	HVO_1344
NC_013967.1	RefSeq	gene	1223505	1223834		-	HVO_RS11180	HVO_1345
NC_013967.1	RefSeq	gene	1224075	1225376		+	HVO_RS11185	HVO_1346
NC_013967.1	RefSeq	gene	1225438	1225965		-	HVO_RS11190	HVO_1347
NC_013967.1	RefSeq	gene	1225962	1227380		-	HVO_RS11195	HVO_1348
NC_013967.1	RefSeq	gene	1227488	1228672		+	HVO_RS11200	HVO_1349
NC_013967.1	RefSeq	gene	1228716	1229099		+	HVO_RS11205	HVO_1350
NC_013967.1	RefSeq	gene	1229187	1231541		+	HVO_RS11210	HVO_1351
NC_013967.1	RefSeq	gene	1231593	1231781		-	HVO_RS11215	HVO_1352
NC_013967.1	RefSeq	gene	1232031	1232252		+	HVO_RS11220	HVO_1353
NC_013967.1	RefSeq	gene	1232332	1234074		-	HVO_RS11225	HVO_1354
NC_013967.1	RefSeq	gene	1234158	1234460		-	HVO_RS11230	HVO_1355
NC_013967.1	RefSeq	gene	1234866	1236518		+	HVO_RS11235	HVO_1356
NC_013967.1	RefSeq	gene	1236660	1238408		+	HVO_RS11240	HVO_1357
NC_013967.1	RefSeq	gene	1238438	1238830		-	HVO_RS11245	HVO_1358
NC_013967.1	RefSeq	gene	1238925	1239131		-	HVO_RS11250	HVO_1359
NC_013967.1	RefSeq	gene	1239241	1239621		-	HVO_RS11255	HVO_1360
NC_013967.1	RefSeq	gene	1239765	1240784		-	HVO_RS11260	HVO_1361
NC_013967.1	RefSeq	gene	1241450	1241914		-	HVO_RS11265	HVO_1363
NC_013967.1	RefSeq	gene	1241911	1242402		-	HVO_RS11270	HVO_1364
NC_013967.1	RefSeq	gene	1242403	1243590		-	HVO_RS11275	HVO_1365
NC_013967.1	RefSeq	gene	1243858	1244109		+	HVO_RS11280	HVO_1366
NC_013967.1	RefSeq	gene	1244106	1244687		+	HVO_RS11285	HVO_1367
NC_013967.1	RefSeq	gene	1244879	1245682		-	HVO_RS11290	HVO_1368
NC_013967.1	RefSeq	gene	1245842	1246504		-	HVO_RS11295	HVO_1369
NC_013967.1	RefSeq	gene	1246610	1247944		-	HVO_RS11300	HVO_1370
NC_013967.1	RefSeq	gene	1247937	1248842		-	HVO_RS11305	HVO_1371
NC_013967.1	RefSeq	gene	1248835	1249608		-	HVO_RS11310	HVO_1372
NC_013967.1	RefSeq	gene	1249714	1250865		-	HVO_RS11315	HVO_1373
NC_013967.1	RefSeq	gene	1250956	1252617		-	HVO_RS11320	HVO_1374
NC_013967.1	RefSeq	gene	1252710	1254650		-	HVO_RS11325	HVO_1375
NC_013967.1	RefSeq	gene	1254654	1255037		-	HVO_RS11330	HVO_1376
NC_013967.1	RefSeq	gene	1255092	1255466		+	HVO_RS11335	HVO_1377
NC_013967.1	RefSeq	gene	1255474	1255854		+	HVO_RS11340	HVO_1378
NC_013967.1	RefSeq	gene	1256541	1258217		-	HVO_RS11350	HVO_1380
NC_013967.1	RefSeq	gene	1258374	1259042		+	HVO_RS11355	HVO_1381
NC_013967.1	RefSeq	gene	1259125	1259514		+	HVO_RS11360	HVO_1382
NC_013967.1	RefSeq	gene	1259511	1260236		+	HVO_RS11365	HVO_1383
NC_013967.1	RefSeq	gene	1260288	1260932		-	HVO_RS11370	HVO_1384
NC_013967.1	RefSeq	gene	1260973	1261293		-	HVO_RS11375	HVO_1385
NC_013967.1	RefSeq	gene	1261387	1261644		-	HVO_RS11380	HVO_1386
NC_013967.1	RefSeq	gene	1261763	1262536		-	HVO_RS11385	HVO_1387
NC_013967.1	RefSeq	gene	1262636	1263136		+	HVO_RS11390	HVO_1388
NC_013967.1	RefSeq	gene	1263156	1263755		-	HVO_RS11395	HVO_1389
NC_013967.1	RefSeq	gene	1263781	1264767		-	HVO_RS11400	HVO_1390
NC_013967.1	RefSeq	gene	1264940	1265395		-	HVO_RS11405	HVO_1391
NC_013967.1	RefSeq	gene	1265555	1265884		+	HVO_RS11410	HVO_1392
NC_013967.1	RefSeq	gene	1265949	1266212		-	HVO_RS11415	HVO_1393
NC_013967.1	RefSeq	gene	1266209	1267759		-	HVO_RS11420	HVO_1394
NC_013967.1	RefSeq	gene	1267888	1269171		+	HVO_RS11425	HVO_1395
NC_013967.1	RefSeq	gene	1270472	1271887		-	HVO_RS11435	HVO_1396
NC_013967.1	RefSeq	gene	1269301	1270497		+	HVO_RS11430	HVO_1397
NC_013967.1	RefSeq	gene	1272027	1273130		-	HVO_RS11440	HVO_1398
NC_013967.1	RefSeq	gene	1273127	1274395		-	HVO_RS11445	HVO_1399
NC_013967.1	RefSeq	gene	1274392	1275951		-	HVO_RS11450	HVO_1400
NC_013967.1	RefSeq	gene	1276175	1277308		-	HVO_RS11455	HVO_1401
NC_013967.1	RefSeq	gene	1277493	1278854		-	HVO_RS11460	HVO_1402
NC_013967.1	RefSeq	gene	1279029	1279313		+	HVO_RS11465	HVO_1403
NC_013967.1	RefSeq	gene	1279393	1279632		+	HVO_RS11470	HVO_1404
NC_013967.1	RefSeq	gene	1279645	1280088		-	HVO_RS11475	HVO_1405
NC_013967.1	RefSeq	gene	1280434	1281267		-	HVO_RS11480	HVO_1406
NC_013967.1	RefSeq	gene	1281308	1281985		-	HVO_RS11485	HVO_1407
NC_013967.1	RefSeq	gene	1282343	1282774		+	HVO_RS11490	HVO_1408
NC_013967.1	RefSeq	gene	1282920	1283501		+	HVO_RS11495	HVO_1409
NC_013967.1	RefSeq	gene	1283612	1284265		+	HVO_RS11500	HVO_1410
NC_013967.1	RefSeq	gene	1284317	1284757		-	HVO_RS11505	HVO_1411
NC_013967.1	RefSeq	gene	1285312	1286286		+	HVO_RS11510	HVO_1412
NC_013967.1	RefSeq	gene	1286362	1287495		+	HVO_RS11515	HVO_1413
NC_013967.1	RefSeq	gene	1287661	1289370		+	HVO_RS11520	HVO_1414
NC_013967.1	RefSeq	gene	1289458	1290150		+	HVO_RS11525	HVO_1415
NC_013967.1	RefSeq	gene	1290242	1291246		+	HVO_RS11530	HVO_1416
NC_013967.1	RefSeq	gene	1291746	1293083		-	HVO_RS11540	HVO_1417
NC_013967.1	RefSeq	pseudogene	1291354	1291661		+	HVO_RS20135	HVO_1418
NC_013967.1	RefSeq	gene	1293349	1294026		+	HVO_RS11545	HVO_1419
NC_013967.1	RefSeq	pseudogene	1294150	1294389		+	HVO_RS11550	HVO_1420
NC_013967.1	RefSeq	gene	1294420	1294863		+	HVO_RS11555	HVO_1421
NC_013967.1	RefSeq	gene	1295035	1296081		-	HVO_RS11560	HVO_1422
NC_013967.1	RefSeq	gene	1296636	1296893		+	HVO_RS11565	HVO_1423
NC_013967.1	RefSeq	gene	1297044	1298123		+	HVO_RS20140	HVO_1424
NC_013967.1	RefSeq	gene	1298230	1299027		-	HVO_RS11575	HVO_1425
NC_013967.1	RefSeq	gene	1299309	1300286		-	HVO_RS11580	HVO_1426
NC_013967.1	RefSeq	gene	1300408	1300797		-	HVO_RS11585	HVO_1427
NC_013967.1	RefSeq	gene	1300794	1301597		-	HVO_RS11590	HVO_1428
NC_013967.1	RefSeq	gene	1301654	1302247		-	HVO_RS11595	HVO_1429
NC_013967.1	RefSeq	gene	1302282	1302455		-		HVO_1430
NC_013967.1	RefSeq	gene	1302457	1303896		-	HVO_RS11600	HVO_1431
NC_013967.1	RefSeq	gene	1304083	1304490		-	HVO_RS11605	HVO_1432
NC_013967.1	RefSeq	gene	1304490	1304843		-	HVO_RS11610	HVO_1433
NC_013967.1	RefSeq	gene	1304945	1306762		-	HVO_RS11615	HVO_1434
NC_013967.1	RefSeq	gene	1307656	1308510		+	HVO_RS11630	HVO_1436
NC_013967.1	RefSeq	gene	1308698	1309309		+	HVO_RS11635	HVO_1437
NC_013967.1	RefSeq	gene	1309411	1309830		+	HVO_RS11640	HVO_1438
NC_013967.1	RefSeq	gene	1309882	1310862		-	HVO_RS11645	HVO_1439
NC_013967.1	RefSeq	gene	1311049	1311372		-	HVO_RS11650	HVO_1440
NC_013967.1	RefSeq	gene	1311468	1312526		-	HVO_RS11655	HVO_1441
NC_013967.1	RefSeq	gene	1312519	1314390		-	HVO_RS11660	HVO_1442
NC_013967.1	RefSeq	gene	1314387	1315379		-	HVO_RS11665	HVO_1443
NC_013967.1	RefSeq	gene	1315527	1316387		-	HVO_RS11670	HVO_1444
NC_013967.1	RefSeq	gene	1316512	1317474		+	HVO_RS11675	HVO_1445
NC_013967.1	RefSeq	gene	1317778	1318671		+	HVO_RS11680	HVO_1446
NC_013967.1	RefSeq	gene	1318831	1320576		+	HVO_RS11685	HVO_1447
NC_013967.1	RefSeq	gene	1321108	1321563		-	HVO_RS11695	HVO_1448
NC_013967.1	RefSeq	gene	1320765	1321124		+	HVO_RS11690	HVO_1449
NC_013967.1	RefSeq	gene	1321660	1322130		-	HVO_RS11700	HVO_1450
NC_013967.1	RefSeq	gene	1322369	1323655		+	HVO_RS11705	HVO_1451
NC_013967.1	RefSeq	gene	1323707	1324546		+	HVO_RS11710	HVO_1452
NC_013967.1	RefSeq	gene	1324709	1325962		+	HVO_RS11715	HVO_1453
NC_013967.1	RefSeq	gene	1326226	1327140		+	HVO_RS11720	HVO_1454
NC_013967.1	RefSeq	gene	1327137	1327604		+	HVO_RS11725	HVO_1455
NC_013967.1	RefSeq	gene	1327610	1329130		-	HVO_RS11730	HVO_1456
NC_013967.1	RefSeq	gene	1329538	1330413		+	HVO_RS11735	HVO_1457
NC_013967.1	RefSeq	gene	1330470	1330583		-		HVO_1458
NC_013967.1	RefSeq	gene	1330658	1331374		-	HVO_RS11740	HVO_1459
NC_013967.1	RefSeq	gene	1331451	1332260		-	HVO_RS11745	HVO_1460
NC_013967.1	RefSeq	gene	1332326	1333384		-	HVO_RS11750	HVO_1461
NC_013967.1	RefSeq	gene	1333387	1334325		-	HVO_RS11755	HVO_1462
NC_013967.1	RefSeq	gene	1334502	1335452		-	HVO_RS11760	HVO_1463
NC_013967.1	RefSeq	gene	1335454	1336671		-	HVO_RS11765	HVO_1464
NC_013967.1	RefSeq	gene	1336816	1337733		-	HVO_RS11770	HVO_1465
NC_013967.1	RefSeq	gene	1337856	1338320		+	HVO_RS11775	HVO_1466
NC_013967.1	RefSeq	gene	1338313	1338846		+	HVO_RS11780	HVO_1467
NC_013967.1	RefSeq	gene	1338855	1339379		-	HVO_RS11785	HVO_1468
NC_013967.1	RefSeq	gene	1339459	1341213		-	HVO_RS11790	HVO_1469
NC_013967.1	RefSeq	gene	1341301	1342632		-	HVO_RS11795	HVO_1470
NC_013967.1	RefSeq	gene	1342808	1343401		-	HVO_RS11800	HVO_1471
NC_013967.1	RefSeq	gene	1343584	1343796		+	HVO_RS11805	HVO_1472
NC_013967.1	RefSeq	gene	1343855	1344133		+	HVO_RS11810	HVO_1473
NC_013967.1	RefSeq	gene	1344274	1345923		+	HVO_RS11815	HVO_1474
NC_013967.1	RefSeq	gene	1346000	1346626		-	HVO_RS11820	HVO_1475
NC_013967.1	RefSeq	gene	1346626	1347021		-	HVO_RS11825	HVO_1476
NC_013967.1	RefSeq	gene	1347266	1348249		-	HVO_RS11830	HVO_1477
NC_013967.1	RefSeq	gene	1348391	1349344		+	HVO_RS11835	HVO_1478
NC_013967.1	RefSeq	gene	1349410	1351053		-	HVO_RS11840	HVO_1479
NC_013967.1	RefSeq	gene	1351155	1351442		+	HVO_RS11845	HVO_1480
NC_013967.1	RefSeq	gene	1351477	1351968		+	HVO_RS11850	HVO_1481
NC_013967.1	RefSeq	gene	1352076	1352402		+	HVO_RS11855	HVO_1482
NC_013967.1	RefSeq	pseudogene	1352530	1353307		-	HVO_RS11860	HVO_1483
NC_013967.1	RefSeq	gene	1353372	1355135		-	HVO_RS11865	HVO_1484
NC_013967.1	RefSeq	gene	1355280	1355915		+	HVO_RS11870	HVO_1485
NC_013967.1	RefSeq	gene	1356016	1356600		+	HVO_RS11875	HVO_1486
NC_013967.1	RefSeq	gene	1356597	1357814		+	HVO_RS11880	HVO_1487
NC_013967.1	RefSeq	gene	1358000	1359238		-	HVO_RS11885	HVO_1488
NC_013967.1	RefSeq	gene	1359323	1359769		-	HVO_RS11890	HVO_1489
NC_013967.1	RefSeq	gene	1360183	1360749		+	HVO_RS11895	HVO_1490
NC_013967.1	RefSeq	gene	1360779	1362005		-	HVO_RS11900	HVO_1491
NC_013967.1	RefSeq	gene	1362157	1362600		+	HVO_RS11905	HVO_1492
NC_013967.1	RefSeq	gene	1362720	1362869		-		HVO_1493
